% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.342962888e+01 +6.420962888e+01 +6.420962888e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.002862857e+01 +5.080862857e+01 +5.080862857e+01 +0.0000e+00 +0.0000e+00 +2.5000e+00
5 0 +3.026223379e+00 +4.380622338e+01 +4.380622338e+01 +0.0000e+00 +2.5000e+00 +2.5000e+00
19 0 +2.582790242e+00 +4.336279024e+01 +4.336279024e+01 +0.0000e+00 +2.5000e+00 +1.8750e+00
33 0 +2.227755807e+00 +4.300775581e+01 +4.300775581e+01 +0.0000e+00 +2.5000e+00 +2.1875e+00
43 0 +1.829890149e+00 +4.260989015e+01 +4.260989015e+01 +2.5000e+00 -1.2500e+00 +1.2500e+00
132 0 +1.380500797e+00 +4.216050080e+01 +4.216050080e+01 -2.5000e+00 -1.2500e+00 +3.4375e+00
256 0 +8.339914062e-01 +4.161399141e+01 +4.161399141e+01 -2.5000e+00 -1.8750e+00 +3.4375e+00
270 0 +3.411396719e-03 +4.078341140e+01 +4.078341140e+01 -2.5000e+00 -1.8750e+00 +4.0625e+00
8193 0 +1.184957407e-03 +4.078118496e+01 +4.078118496e+01 -2.8125e+00 -1.8750e+00 +3.9844e+00
16385 0 +4.061557987e-04 +4.078040616e+01 +4.078040616e+01 -2.6562e+00 -1.8750e+00 +3.9844e+00
30001 0 +4.061557987e-04 +4.078040616e+01 +4.078040616e+01 -2.6562e+00 -1.8750e+00 +3.9844e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.240367020e+01 +1.080367020e+01 +1.080367020e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.320250551e+00 +7.202505511e-01 +7.202505511e-01 +0.0000e+00 +0.0000e+00 +2.5000e+00
66 0 +1.881412333e+00 +2.814123334e-01 +2.814123334e-01 +6.2500e-01 +1.2500e+00 +2.5000e+00
126 0 +1.737133693e+00 +1.371336928e-01 +1.371336928e-01 +1.2500e+00 -2.5000e+00 +6.2500e-01
128 0 +1.315215253e-01 -1.468478475e+00 -1.468478475e+00 +6.2500e-01 -2.5000e+00 +6.2500e-01
8288 0 +1.020342477e-01 -1.497965752e+00 -1.497965752e+00 +1.3281e+00 -1.8750e+00 +9.3750e-01
16409 0 +1.592004399e-02 -1.584079956e+00 -1.584079956e+00 +9.3750e-01 -2.1875e+00 +3.9062e-01
30001 0 +1.592004399e-02 -1.584079956e+00 -1.584079956e+00 +9.3750e-01 -2.1875e+00 +3.9062e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.578233172e+01 -3.350576683e+02 -3.350576683e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.253640038e+01 -3.483035996e+02 -3.483035996e+02 +2.5000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.766725479e+01 -3.531727452e+02 -3.531727452e+02 +2.5000e+00 +0.0000e+00 -2.5000e+00
6 0 +3.904678143e+00 -3.669353219e+02 -3.669353219e+02 -2.5000e+00 +0.0000e+00 -2.5000e+00
128 0 +2.569190186e+00 -3.682708098e+02 -3.682708098e+02 -4.3750e+00 +2.5000e+00 -4.3750e+00
136 0 +1.052716351e+00 -3.697872836e+02 -3.697872836e+02 +1.8750e+00 -2.5000e+00 -4.3750e+00
1025 0 +6.108153089e-01 -3.702291847e+02 -3.702291847e+02 +3.7500e+00 -6.2500e-01 -1.0938e+00
2077 0 +1.249978967e-01 -3.707150021e+02 -3.707150021e+02 +3.1250e+00 -6.2500e-01 -1.7188e+00
