% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.715498553e+02 +4.015198553e+02 +4.015198553e+02 +0.0000e+00 +0.0000e+00
3 0 +2.826132030e+02 +3.125832030e+02 +3.125832030e+02 +2.5000e+00 +0.0000e+00
4 0 +4.313114083e+01 +7.310114083e+01 +7.310114083e+01 +1.2500e+00 +0.0000e+00
18 0 +2.149282573e+00 +3.211928257e+01 +3.211928257e+01 +6.2500e-01 -2.5000e+00
260 0 +7.313940944e-01 +3.070139409e+01 +3.070139409e+01 +1.0156e+00 -1.2500e+00
20001 0 +7.313940944e-01 +3.070139409e+01 +3.070139409e+01 +1.0156e+00 -1.2500e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.787843953e+01 +3.616843953e+01 +3.616843953e+01 +0.0000e+00 +0.0000e+00
7 0 +5.839477802e+01 +6.684778020e+00 +6.684778020e+00 +2.5000e+00 +2.5000e+00
33 0 +1.617472626e+01 -3.553527374e+01 -3.553527374e+01 +3.7500e+00 +4.3750e+00
257 0 +1.509875928e+01 -3.661124072e+01 -3.661124072e+01 +3.1250e+00 +3.5938e+00
523 0 +2.148362548e+00 -4.956163745e+01 -4.956163745e+01 +2.1875e+00 +2.6562e+00
1042 0 +1.332097210e+00 -5.037790279e+01 -5.037790279e+01 +2.8125e+00 +3.3594e+00
2064 0 +1.238946143e+00 -5.047105386e+01 -5.047105386e+01 +2.6562e+00 +3.2031e+00
8217 0 +5.839632337e-01 -5.112603677e+01 -5.112603677e+01 +2.4219e+00 +2.9297e+00
16389 0 +2.115656252e-01 -5.149843437e+01 -5.149843437e+01 +2.5781e+00 +3.1055e+00
20001 0 +2.115656252e-01 -5.149843437e+01 -5.149843437e+01 +2.5781e+00 +3.1055e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.395532116e+02 +2.596032116e+02 +2.596032116e+02 +0.0000e+00 +0.0000e+00
2 0 +6.538481560e+01 -2.145651844e+02 -2.145651844e+02 +0.0000e+00 -2.5000e+00
8 0 +4.139997902e+01 -2.385500210e+02 -2.385500210e+02 -2.5000e+00 -3.7500e+00
33 0 +1.484167576e+01 -2.651083242e+02 -2.651083242e+02 -1.2500e+00 -3.1250e+00
67 0 +1.114498844e+01 -2.688050116e+02 -2.688050116e+02 -3.7500e+00 -4.0625e+00
256 0 +4.573243034e+00 -2.753767570e+02 -2.753767570e+02 -3.7500e+00 -3.9844e+00
262 0 +3.401277257e+00 -2.765487227e+02 -2.765487227e+02 -4.3750e+00 -4.2188e+00
1045 0 +1.342270124e+00 -2.786077299e+02 -2.786077299e+02 -3.1250e+00 -3.7891e+00
8210 0 +1.135604444e+00 -2.788143956e+02 -2.788143956e+02 -2.9688e+00 -3.7305e+00
16387 0 +8.597953210e-01 -2.790902047e+02 -2.790902047e+02 -3.2812e+00 -3.8379e+00
20001 0 +8.597953210e-01 -2.790902047e+02 -2.790902047e+02 -3.2812e+00 -3.8379e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.054759652e+02 +1.137465965e+03 +1.137465965e+03 +0.0000e+00 +0.0000e+00
3 0 +5.602552490e+01 +9.880155249e+02 +9.880155249e+02 +2.5000e+00 +0.0000e+00
8 0 +3.484577065e+01 +9.668357707e+02 +9.668357707e+02 +3.1250e+00 +0.0000e+00
17 0 +2.828996802e+01 +9.602799680e+02 +9.602799680e+02 +3.4375e+00 +0.0000e+00
