% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.966767921e+01 +1.004476792e+02 +1.004476792e+02 +2.5319e+00 +1.5308e+00 +1.2513e+00
2 0 +5.773520854e+00 +4.655352085e+01 +4.655352085e+01 -9.3459e-01 +2.2232e+00 +7.3127e-01
5 0 +2.850163675e+00 +4.363016367e+01 +4.363016367e+01 -8.4565e-01 -1.5187e+00 +2.8793e+00
194 0 +1.891076345e+00 +4.267107634e+01 +4.267107634e+01 +2.1921e+00 +1.7537e+00 -2.5066e+00
735 0 +5.162776801e-01 +4.129627768e+01 +4.129627768e+01 -3.4960e+00 -2.0457e+00 +4.6446e+00
736 0 +1.156061703e-01 +4.089560617e+01 +4.089560617e+01 -3.0860e+00 -2.0396e+00 +3.9994e+00
1584 0 +5.951028979e-02 +4.083951029e+01 +4.083951029e+01 -2.6291e+00 -1.5645e+00 +3.6683e+00
2238 0 +4.102496601e-03 +4.078410250e+01 +4.078410250e+01 -2.2262e+00 -1.8245e+00 +3.8866e+00
8140 0 +4.102496601e-03 +4.078410250e+01 +4.078410250e+01 -2.2262e+00 -1.8245e+00 +3.8866e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.320880052e+01 +2.160880052e+01 +2.160880052e+01 -2.4419e+00 -1.0717e+00 +3.8299e+00
4 0 +1.914496500e+01 +1.754496500e+01 +1.754496500e+01 +4.2614e-01 +2.2651e+00 +4.5875e-01
6 0 +5.264289958e+00 +3.664289958e+00 +3.664289958e+00 +8.2937e-02 -3.4740e-01 +4.4053e+00
42 0 +3.260136337e+00 +1.660136337e+00 +1.660136337e+00 +2.4352e+00 -1.2252e-01 +2.7910e-01
159 0 +2.212894953e+00 +6.128949529e-01 +6.128949529e-01 +1.7204e+00 -5.1174e-01 -6.0024e-01
271 0 +1.500257187e+00 -9.974281329e-02 -9.974281329e-02 +1.6507e+00 -1.3877e+00 +1.1036e+00
640 0 +1.500257187e+00 -9.974281329e-02 -9.974281329e-02 +1.6507e+00 -1.3877e+00 +1.1036e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.091427765e+01 -3.399257224e+02 -3.399257224e+02 +8.6013e-01 +4.5204e-01 -2.3360e+00
2 0 +2.243070128e+01 -3.484092987e+02 -3.484092987e+02 -4.3908e+00 +2.6660e+00 +2.8849e+00
3 0 +1.697161598e+01 -3.538683840e+02 -3.538683840e+02 -1.7754e+00 +2.7912e+00 +2.0558e+00
6 0 +1.351814915e+01 -3.573218508e+02 -3.573218508e+02 +2.5000e+00 -1.3586e+00 -3.8624e+00
9 0 +8.540318030e+00 -3.622996820e+02 -3.622996820e+02 +8.9543e-01 +1.5152e+00 -1.3517e+00
17 0 +2.394132648e+00 -3.684458674e+02 -3.684458674e+02 +4.2336e+00 -7.6917e-01 -1.4255e+00
29 0 +1.984612454e+00 -3.688553875e+02 -3.688553875e+02 +2.2932e+00 -8.7579e-01 -3.2653e+00
144 0 +1.347769913e-02 -3.708265223e+02 -3.708265223e+02 +3.1752e+00 -8.5371e-01 -1.8821e+00
