% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.624029901e+03 +1.653999901e+03 +1.653999901e+03
4 0 +1.530579937e+03 +1.560549937e+03 +1.560549937e+03
8 0 +1.394635887e+03 +1.424605887e+03 +1.424605887e+03
31 0 +1.156600367e+03 +1.186570367e+03 +1.186570367e+03
317 0 +1.004602624e+03 +1.034572624e+03 +1.034572624e+03
321 0 +9.937572968e+02 +1.023727297e+03 +1.023727297e+03
327 0 +8.383473123e+02 +8.683173123e+02 +8.683173123e+02
332 0 +7.735820485e+02 +8.035520485e+02 +8.035520485e+02
335 0 +6.290265081e+02 +6.589965081e+02 +6.589965081e+02
337 0 +5.241095529e+02 +5.540795529e+02 +5.540795529e+02
347 0 +4.848660402e+02 +5.148360402e+02 +5.148360402e+02
354 0 +4.228331435e+02 +4.528031435e+02 +4.528031435e+02
355 0 +3.409259729e+02 +3.708959729e+02 +3.708959729e+02
361 0 +2.912762748e+02 +3.212462748e+02 +3.212462748e+02
367 0 +2.525595293e+02 +2.825295293e+02 +2.825295293e+02
374 0 +2.174228593e+02 +2.473928593e+02 +2.473928593e+02
375 0 +1.877704736e+02 +2.177404736e+02 +2.177404736e+02
401 0 +1.724970535e+02 +2.024670535e+02 +2.024670535e+02
424 0 +1.449896309e+02 +1.749596309e+02 +1.749596309e+02
433 0 +1.375738303e+02 +1.675438303e+02 +1.675438303e+02
437 0 +1.237882356e+02 +1.537582356e+02 +1.537582356e+02
442 0 +9.018115198e+01 +1.201511520e+02 +1.201511520e+02
451 0 +8.467987708e+01 +1.146498771e+02 +1.146498771e+02
462 0 +7.303237070e+01 +1.030023707e+02 +1.030023707e+02
486 0 +6.616520866e+01 +9.613520866e+01 +9.613520866e+01
489 0 +4.748006285e+01 +7.745006285e+01 +7.745006285e+01
496 0 +4.331232648e+01 +7.328232648e+01 +7.328232648e+01
501 0 +3.917318203e+01 +6.914318203e+01 +6.914318203e+01
550 0 +3.029944984e+01 +6.026944984e+01 +6.026944984e+01
555 0 +2.720686392e+01 +5.717686392e+01 +5.717686392e+01
560 0 +2.214567474e+01 +5.211567474e+01 +5.211567474e+01
567 0 +1.748265266e+01 +4.745265266e+01 +4.745265266e+01
608 0 +1.421173378e+01 +4.418173378e+01 +4.418173378e+01
625 0 +1.097836848e+01 +4.094836848e+01 +4.094836848e+01
682 0 +9.680843612e+00 +3.965084361e+01 +3.965084361e+01
707 0 +8.905962954e+00 +3.887596295e+01 +3.887596295e+01
722 0 +7.903811756e+00 +3.787381176e+01 +3.787381176e+01
748 0 +6.805501308e+00 +3.677550131e+01 +3.677550131e+01
776 0 +6.149951887e+00 +3.611995189e+01 +3.611995189e+01
818 0 +5.145179452e+00 +3.511517945e+01 +3.511517945e+01
832 0 +4.867526206e+00 +3.483752621e+01 +3.483752621e+01
940 0 +4.427259504e+00 +3.439725950e+01 +3.439725950e+01
4079 0 +3.182585535e+00 +3.315258553e+01 +3.315258553e+01
4080 0 +2.705798380e+00 +3.267579838e+01 +3.267579838e+01
4090 0 +2.441456034e+00 +3.241145603e+01 +3.241145603e+01
4117 0 +2.132939766e+00 +3.210293977e+01 +3.210293977e+01
4156 0 +1.734103760e+00 +3.170410376e+01 +3.170410376e+01
4161 0 +1.514297116e+00 +3.148429712e+01 +3.148429712e+01
4163 0 +1.305015568e+00 +3.127501557e+01 +3.127501557e+01
4188 0 +1.049964840e+00 +3.101996484e+01 +3.101996484e+01
4200 0 +9.499786108e-01 +3.091997861e+01 +3.091997861e+01
4210 0 +7.983840649e-01 +3.076838406e+01 +3.076838406e+01
4215 0 +7.378559344e-01 +3.070785593e+01 +3.070785593e+01
4245 0 +6.975708942e-01 +3.066757089e+01 +3.066757089e+01
4248 0 +5.565038118e-01 +3.052650381e+01 +3.052650381e+01
4284 0 +4.799732926e-01 +3.044997329e+01 +3.044997329e+01
4291 0 +4.230300082e-01 +3.039303001e+01 +3.039303001e+01
4294 0 +3.801367019e-01 +3.035013670e+01 +3.035013670e+01
4297 0 +3.222700739e-01 +3.029227007e+01 +3.029227007e+01
4300 0 +3.063359200e-01 +3.027633592e+01 +3.027633592e+01
4326 0 +2.662300161e-01 +3.023623002e+01 +3.023623002e+01
4341 0 +2.205424814e-01 +3.019054248e+01 +3.019054248e+01
4374 0 +1.986564386e-01 +3.016865644e+01 +3.016865644e+01
4459 0 +1.775317386e-01 +3.014753174e+01 +3.014753174e+01
