% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.202573670e+02 +7.502273670e+02 +7.502273670e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +6.817115452e+02 +7.116815452e+02 +7.116815452e+02 -9.5129e-01 -3.7529e-01 -4.7302e-01
20 0 +5.680543059e+02 +5.980243059e+02 +5.980243059e+02 +3.5912e+00 -1.3739e+00 -9.1695e-01
24 0 +5.452951348e+02 +5.752651348e+02 +5.752651348e+02 +1.6371e+00 +5.5435e-01 -1.4415e+00
37 0 +3.723696850e+02 +4.023396850e+02 +4.023396850e+02 +6.6231e-01 -4.3028e+00 -9.1695e-01
46 0 +3.175430690e+02 +3.475130690e+02 +3.475130690e+02 +1.9776e+00 -3.3042e+00 -4.7302e-01
70 0 +2.951141323e+02 +3.250841323e+02 +3.250841323e+02 +3.6165e-01 -1.2343e+00 -2.0383e+00
71 0 +1.402410268e+01 +4.399410268e+01 +4.399410268e+01 +6.6231e-01 -1.3739e+00 -3.8459e+00
144 0 +7.759014862e+00 +3.772901486e+01 +3.772901486e+01 +1.2340e+00 -2.1932e+00 -3.1886e+00
562 0 +5.174491478e+00 +3.514449148e+01 +3.514449148e+01 +4.3778e-01 -1.0488e+00 -4.2434e+00
585 0 +4.536883319e+00 +3.450688332e+01 +3.450688332e+01 +4.2997e-01 -1.0488e+00 -4.2434e+00
600 0 +4.276714091e+00 +3.424671409e+01 +3.424671409e+01 +4.2997e-01 -1.0449e+00 -4.2434e+00
4708 0 +3.290571520e+00 +3.326057152e+01 +3.326057152e+01 +8.7119e-01 -1.6641e+00 -3.6863e+00
4719 0 +2.151745339e+00 +3.212174534e+01 +3.212174534e+01 +8.3992e-01 -1.6641e+00 -3.6863e+00
4732 0 +1.314114268e+00 +3.128411427e+01 +3.128411427e+01 +8.5555e-01 -1.6641e+00 -3.6863e+00
4733 0 +4.881852032e-01 +3.045818520e+01 +3.045818520e+01 +8.5555e-01 -1.6797e+00 -3.6863e+00
4746 0 +4.315282712e-01 +3.040152827e+01 +3.040152827e+01 +8.5555e-01 -1.6719e+00 -3.6863e+00
4757 0 +9.609570064e-02 +3.006609570e+01 +3.006609570e+01 +8.5555e-01 -1.6758e+00 -3.6863e+00
4778 0 +5.879549907e-02 +3.002879550e+01 +3.002879550e+01 +8.5555e-01 -1.6758e+00 -3.6853e+00
4787 0 +3.089094591e-02 +3.000089095e+01 +3.000089095e+01 +8.5555e-01 -1.6763e+00 -3.6853e+00
4798 0 +2.221082182e-02 +2.999221082e+01 +2.999221082e+01 +8.5580e-01 -1.6763e+00 -3.6853e+00
4809 0 +1.189121318e-02 +2.998189121e+01 +2.998189121e+01 +8.5567e-01 -1.6763e+00 -3.6853e+00
4828 0 +8.727467272e-03 +2.997872747e+01 +2.997872747e+01 +8.5570e-01 -1.6763e+00 -3.6853e+00
4841 0 +7.811563296e-03 +2.997781156e+01 +2.997781156e+01 +8.5570e-01 -1.6763e+00 -3.6853e+00
30000 0 +7.390014023e-03 +2.997739001e+01 +2.997739001e+01 +8.5571e-01 -1.6763e+00 -3.6853e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.345492948e+02 +8.828392948e+02 +8.828392948e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
19 0 +9.126956086e+02 +8.609856086e+02 +8.609856086e+02 +3.2906e+00 -1.2343e+00 +8.9066e-01
20 0 +8.675575660e+02 +8.158475660e+02 +8.158475660e+02 +3.5912e+00 -1.3739e+00 -9.1695e-01
22 0 +7.217163317e+02 +6.700063317e+02 +6.700063317e+02 +2.3399e+00 +6.0727e-01 +5.3710e-01
23 0 +6.555830085e+02 +6.038730085e+02 +6.038730085e+02 +2.9887e+00 +1.0204e+00 +4.2320e-01
25 0 +5.579265721e+02 +5.062165721e+02 +5.062165721e+02 +4.6313e+00 -9.6753e-02 -3.5825e-01
58 0 +4.548759112e+02 +4.031659112e+02 +4.031659112e+02 -1.2918e+00 +3.4833e+00 -1.4415e+00
134 0 +4.462497408e+02 +3.945397408e+02 +3.945397408e+02 +2.9168e+00 +9.0671e-01 -2.2663e+00
159 0 +3.116821845e+02 +2.599721845e+02 +2.599721845e+02 +4.3328e-02 +2.8628e+00 -2.6222e+00
168 0 +2.493175726e+02 +1.976075726e+02 +1.976075726e+02 +7.9367e-01 +3.0298e+00 -2.2663e+00
227 0 +2.029953458e+02 +1.512853458e+02 +1.512853458e+02 +1.5704e+00 +2.6593e+00 -2.7066e+00
