% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.205600107e+01 -9.179439989e+02 -9.179439989e+02
2 0 +8.112944804e+01 -9.188705520e+02 -9.188705520e+02
160 0 +7.833349558e+01 -9.216665044e+02 -9.216665044e+02
534 0 +7.031544113e+01 -9.296845589e+02 -9.296845589e+02
798 0 +6.231103392e+01 -9.376889661e+02 -9.376889661e+02
970 0 +5.448011971e+01 -9.455198803e+02 -9.455198803e+02
1074 0 +4.829324951e+01 -9.517067505e+02 -9.517067505e+02
1137 0 +4.466478559e+01 -9.553352144e+02 -9.553352144e+02
1336 0 +4.163083541e+01 -9.583691646e+02 -9.583691646e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.534604634e+01 +1.085346046e+03 +1.085346046e+03
2 0 +8.530041979e+01 +1.085300420e+03 +1.085300420e+03
237 0 +7.913197775e+01 +1.079131978e+03 +1.079131978e+03
534 0 +6.968925744e+01 +1.069689257e+03 +1.069689257e+03
726 0 +6.220741169e+01 +1.062207412e+03 +1.062207412e+03
960 0 +5.580279626e+01 +1.055802796e+03 +1.055802796e+03
1090 0 +5.556807052e+01 +1.055568071e+03 +1.055568071e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.206146169e+01 +3.293146169e+01 +3.293146169e+01
5 0 +8.158861454e+01 +3.245861454e+01 +3.245861454e+01
111 0 +7.918747386e+01 +3.005747386e+01 +3.005747386e+01
523 0 +7.039104844e+01 +2.126104844e+01 +2.126104844e+01
715 0 +6.250282765e+01 +1.337282765e+01 +1.337282765e+01
843 0 +5.421818581e+01 +5.088185809e+00 +5.088185809e+00
908 0 +4.948134430e+01 +3.513443004e-01 +3.513443004e-01
978 0 +4.459994469e+01 -4.530055309e+00 -4.530055309e+00
1045 0 +3.970680457e+01 -9.423195427e+00 -9.423195427e+00
1093 0 +3.427922590e+01 -1.485077410e+01 -1.485077410e+01
1139 0 +3.037512099e+01 -1.875487901e+01 -1.875487901e+01
1225 0 +2.753153024e+01 -2.159846976e+01 -2.159846976e+01
1409 0 +2.510413027e+01 -2.402586973e+01 -2.402586973e+01
1460 0 +2.510413027e+01 -2.402586973e+01 -2.402586973e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.202319017e+01 +3.797531902e+02 +3.797531902e+02
2 0 +8.175049279e+01 +3.794804928e+02 +3.794804928e+02
106 0 +7.921058121e+01 +3.769405812e+02 +3.769405812e+02
520 0 +7.027822859e+01 +3.680082286e+02 +3.680082286e+02
785 0 +6.276190958e+01 +3.604919096e+02 +3.604919096e+02
932 0 +5.603235864e+01 +3.537623586e+02 +3.537623586e+02
994 0 +5.008811200e+01 +3.478181120e+02 +3.478181120e+02
