% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.405119605e+00 +1.127511961e+01 +1.127511961e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +2.678253657e+00 +9.548253657e+00 +9.548253657e+00 -9.5129e-01 -3.7529e-01 -4.7302e-01
157 0 +1.853499716e+00 +8.723499716e+00 +8.723499716e+00 +5.2543e-01 +8.2333e-01 +2.8599e+00
576 0 +1.515735719e+00 +8.385735719e+00 +8.385735719e+00 -2.5016e-01 +1.8573e+00 +3.0640e+00
590 0 +1.027736482e+00 +7.897736482e+00 +7.897736482e+00 -2.5016e-01 +1.8573e+00 +3.0718e+00
601 0 +8.313306731e-01 +7.701330673e+00 +7.701330673e+00 -2.5016e-01 +1.8573e+00 +3.0679e+00
605 0 +5.580301220e-01 +7.428030122e+00 +7.428030122e+00 -2.5016e-01 +1.8534e+00 +3.0679e+00
633 0 +3.985761574e-01 +7.268576157e+00 +7.268576157e+00 -2.5065e-01 +1.8554e+00 +3.0679e+00
654 0 +3.927591469e-01 +7.262759147e+00 +7.262759147e+00 -2.5065e-01 +1.8556e+00 +3.0682e+00
686 0 +3.475681227e-01 +7.217568123e+00 +7.217568123e+00 -2.5077e-01 +1.8558e+00 +3.0682e+00
1947 0 +2.845216166e-01 +7.154521617e+00 +7.154521617e+00 +1.9876e+00 +4.0360e+00 +3.4808e+00
1958 0 +2.288389343e-01 +7.098838934e+00 +7.098838934e+00 +1.9876e+00 +4.0370e+00 +3.4808e+00
1960 0 +1.472659467e-01 +7.017265947e+00 +7.017265947e+00 +1.9876e+00 +4.0370e+00 +3.4817e+00
1976 0 +1.002411316e-01 +6.970241132e+00 +6.970241132e+00 +1.9876e+00 +4.0365e+00 +3.4817e+00
1977 0 +9.419467637e-02 +6.964194676e+00 +6.964194676e+00 +1.9876e+00 +4.0365e+00 +3.4812e+00
1990 0 +6.401199885e-02 +6.934011999e+00 +6.934011999e+00 +1.9876e+00 +4.0365e+00 +3.4815e+00
1993 0 +5.827581754e-02 +6.928275818e+00 +6.928275818e+00 +1.9876e+00 +4.0362e+00 +3.4815e+00
2016 0 +5.152859505e-02 +6.921528595e+00 +6.921528595e+00 +1.9877e+00 +4.0364e+00 +3.4815e+00
2017 0 +3.554584053e-02 +6.905545841e+00 +6.905545841e+00 +1.9877e+00 +4.0363e+00 +3.4815e+00
2035 0 +3.487266985e-02 +6.904872670e+00 +6.904872670e+00 +1.9877e+00 +4.0363e+00 +3.4815e+00
2071 0 +3.147202700e-02 +6.901472027e+00 +6.901472027e+00 +1.9877e+00 +4.0362e+00 +3.4815e+00
30000 0 +3.067271255e-02 +6.900672713e+00 +6.900672713e+00 +1.9877e+00 +4.0362e+00 +3.4815e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.295653969e+01 +1.296653969e+01 +1.296653969e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +3.402743642e+00 +3.412743642e+00 +3.412743642e+00 -2.8692e+00 +1.0204e+00 +4.2320e-01
252 0 +2.600382057e+00 +2.610382057e+00 +2.610382057e+00 +2.8946e+00 -1.7922e+00 -2.3716e+00
470 0 +2.149519175e+00 +2.159519175e+00 +2.159519175e+00 +3.1741e+00 +2.6245e+00 -2.9497e+00
1758 0 +1.861295970e+00 +1.871295970e+00 +1.871295970e+00 +2.9367e+00 +1.5077e+00 -5.0480e+00
1790 0 +1.741502110e+00 +1.751502110e+00 +1.751502110e+00 +2.9363e+00 +1.5082e+00 -5.0480e+00
7171 0 +1.269565542e+00 +1.279565542e+00 +1.279565542e+00 +1.9126e+00 -1.2334e+00 -2.1192e+00
7173 0 +1.042889136e+00 +1.052889136e+00 +1.052889136e+00 +1.9166e+00 -1.2334e+00 -2.1192e+00
7175 0 +9.790072784e-01 +9.890072784e-01 +9.890072784e-01 +1.9166e+00 -1.2295e+00 -2.1192e+00
7189 0 +7.475741976e-01 +7.575741976e-01 +7.575741976e-01 +1.9166e+00 -1.2295e+00 -2.1172e+00
7191 0 +5.783211643e-01 +5.883211643e-01 +5.883211643e-01 +1.9185e+00 -1.2295e+00 -2.1172e+00
7193 0 +5.610672894e-01 +5.710672894e-01 +5.710672894e-01 +1.9185e+00 -1.2276e+00 -2.1172e+00
7207 0 +4.973310138e-01 +5.073310138e-01 +5.073310138e-01 +1.9185e+00 -1.2286e+00 -2.1163e+00
7209 0 +3.340412219e-01 +3.440412219e-01 +3.440412219e-01 +1.9195e+00 -1.2286e+00 -2.1163e+00
7211 0 +3.108377019e-01 +3.208377019e-01 +3.208377019e-01 +1.9195e+00 -1.2276e+00 -2.1163e+00
7233 0 +2.566788911e-01 +2.666788911e-01 +2.666788911e-01 +1.9197e+00 -1.2276e+00 -2.1160e+00
7235 0 +2.412284549e-01 +2.512284549e-01 +2.512284549e-01 +1.9197e+00 -1.2273e+00 -2.1160e+00
7239 0 +1.967119345e-01 +2.067119345e-01 +2.067119345e-01 +1.9200e+00 -1.2273e+00 -2.1158e+00
7257 0 +1.632714668e-01 +1.732714668e-01 +1.732714668e-01 +1.9201e+00 -1.2272e+00 -2.1157e+00
7283 0 +1.569766336e-01 +1.669766336e-01 +1.669766336e-01 +1.9201e+00 -1.2271e+00 -2.1157e+00
7295 0 +1.407698963e-01 +1.507698963e-01 +1.507698963e-01 +1.9202e+00 -1.2271e+00 -2.1156e+00
15780 0 +1.183870768e-01 +1.283870768e-01 +1.283870768e-01 +4.8414e+00 +1.5448e+00 -1.1342e+00
15826 0 +1.089396589e-01 +1.189396589e-01 +1.189396589e-01 +4.8414e+00 +1.5448e+00 -1.1342e+00
30101 0 +1.009926270e-01 +1.109926270e-01 +1.109926270e-01 +4.8414e+00 +1.5448e+00 -1.1342e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.229607456e+01 -1.183139254e+02 -1.183139254e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.022695346e+01 -1.203830465e+02 -1.203830465e+02 -2.8692e+00 +1.0204e+00 +4.2320e-01
16 0 +7.810251083e+00 -1.227997489e+02 -1.227997489e+02 -4.6558e+00 +6.0240e-01 +3.0277e-01
53 0 +6.057695805e+00 -1.245523042e+02 -1.245523042e+02 +3.6165e-01 +1.6946e+00 +8.9066e-01
60 0 +5.578823735e+00 -1.250311763e+02 -1.250311763e+02 -6.9178e-01 +4.1710e+00 -1.5699e-01
103 0 +3.724305512e+00 -1.268856945e+02 -1.268856945e+02 +0.0000e+00 +0.0000e+00 +2.9289e+00
104 0 +2.514065188e+00 -1.280959348e+02 -1.280959348e+02 -1.8610e+00 -8.9470e-01 +3.5745e+00
335 0 +2.424261641e+00 -1.281857384e+02 -1.281857384e+02 +3.2983e-01 -1.4294e-01 +6.2566e-01
488 0 +1.632412588e+00 -1.289775874e+02 -1.289775874e+02 +1.2259e-01 -1.0361e-01 -1.3342e-01
4053 0 +1.403565510e+00 -1.292064345e+02 -1.292064345e+02 -1.0074e+00 -8.0865e-01 -8.1007e-01
4078 0 +1.071519705e+00 -1.295384803e+02 -1.295384803e+02 -1.0035e+00 -8.0865e-01 -8.1007e-01
7419 0 +8.693377898e-01 -1.297406622e+02 -1.297406622e+02 -2.0453e+00 +1.4609e+00 +1.0582e+00
8156 0 +6.577368243e-01 -1.299522632e+02 -1.299522632e+02 -5.2075e-01 +1.6159e+00 -6.7292e-03
8158 0 +3.310933637e-01 -1.302789066e+02 -1.302789066e+02 -5.2270e-01 +1.6159e+00 -6.7292e-03
8164 0 +2.378867724e-01 -1.303721132e+02 -1.303721132e+02 -5.2465e-01 +1.6159e+00 -6.7292e-03
8177 0 +1.924519257e-01 -1.304175481e+02 -1.304175481e+02 -5.2368e-01 +1.6159e+00 -6.7292e-03
30000 0 +1.804709632e-01 -1.304295290e+02 -1.304295290e+02 -5.2351e-01 +1.6159e+00 -6.7292e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.231200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.339703202e+01 -1.697229680e+02 -1.697229680e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.802813413e+01 -2.050918659e+02 -2.050918659e+02 -2.5673e+00 -1.2343e+00 +8.9066e-01
