% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.311513987e+01 +1.060551399e+02 +1.060551399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
186 0 +8.658640146e+00 +1.015986401e+02 +1.015986401e+02 +2.3673e-01 +5.3833e-01 -1.0006e+00 -9.2763e-01 -1.1927e+00
203 0 +7.334609726e+00 +1.002746097e+02 +1.002746097e+02 -2.6360e-01 +5.3833e-01 -1.0006e+00 -9.2763e-01 -1.1927e+00
1669 0 +6.995946053e+00 +9.993594605e+01 +9.993594605e+01 +2.3673e-01 +1.5390e+00 -6.9233e-01 +7.3015e-02 -1.0006e+00
8171 0 +4.682345159e+00 +9.762234516e+01 +9.762234516e+01 -8.7884e-01 +1.5390e+00 -1.0006e+00 +7.3015e-02 -7.7083e-02
42401 0 +3.768881571e+00 +9.670888157e+01 +9.670888157e+01 -3.7852e-01 +1.2307e+00 -6.1524e-01 +7.3015e-02 +0.0000e+00
50029 0 +3.768881571e+00 +9.670888157e+01 +9.670888157e+01 -3.7852e-01 +1.2307e+00 -6.1524e-01 +7.3015e-02 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.644548928e+02 +4.998048928e+02 +4.998048928e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +3.227743037e+02 +3.581243037e+02 +3.581243037e+02 +2.9289e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.893319199e+02 +2.246819199e+02 +2.246819199e+02 +4.5498e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
18 0 +1.563236963e+02 +1.916736963e+02 +1.916736963e+02 +1.6209e+00 +1.6209e+00 +4.5498e+00 +1.6209e+00 +1.6209e+00
27 0 +7.968626249e+01 +1.150362625e+02 +1.150362625e+02 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 -1.3081e+00
168 0 +4.292512291e+01 +7.827512291e+01 +7.827512291e+01 +2.0013e+00 +2.0013e+00 +2.0013e+00 +1.0006e+00 -1.4269e+00
170 0 +3.426565619e+01 +6.961565619e+01 +6.961565619e+01 +2.0013e+00 +2.0013e+00 +2.0013e+00 +2.0013e+00 -1.4269e+00
176 0 +2.380657507e+01 +5.915657507e+01 +5.915657507e+01 +2.0013e+00 +3.0019e+00 +2.0013e+00 +2.0013e+00 -1.4269e+00
178 0 +5.619570930e+00 +4.096957093e+01 +4.096957093e+01 +2.0013e+00 +3.0019e+00 +3.0019e+00 +2.0013e+00 -1.4269e+00
203 0 +2.470783877e+00 +3.782078388e+01 +3.782078388e+01 +1.5010e+00 +3.0019e+00 +3.0019e+00 +2.0013e+00 -1.9272e+00
228 0 +1.530516669e+00 +3.688051667e+01 +3.688051667e+01 +1.5010e+00 +3.0019e+00 +3.2521e+00 +2.0013e+00 -1.9272e+00
233 0 +1.029279181e+00 +3.637927918e+01 +3.637927918e+01 +1.2508e+00 +3.0019e+00 +3.2521e+00 +2.0013e+00 -1.9272e+00
238 0 +8.409353036e-01 +3.619093530e+01 +3.619093530e+01 +1.2508e+00 +3.0019e+00 +3.5023e+00 +2.0013e+00 -1.9272e+00
243 0 +6.808436508e-01 +3.603084365e+01 +3.603084365e+01 +1.0006e+00 +3.0019e+00 +3.5023e+00 +2.0013e+00 -1.9272e+00
1757 0 +3.540410610e-01 +3.570404106e+01 +3.570404106e+01 +1.0006e+00 +2.5016e+00 +3.5023e+00 +1.8093e+00 -2.1192e+00
1776 0 +2.238748234e-01 +3.557387482e+01 +3.557387482e+01 +1.2508e+00 +2.5016e+00 +3.5023e+00 +1.8093e+00 -2.1192e+00
1795 0 +1.886291785e-01 +3.553862918e+01 +3.553862918e+01 +1.1257e+00 +2.5016e+00 +3.5023e+00 +1.8093e+00 -2.1192e+00
1798 0 +1.645119126e-01 +3.551451191e+01 +3.551451191e+01 +1.1257e+00 +2.6267e+00 +3.5023e+00 +1.8093e+00 -2.1192e+00
1821 0 +1.330777290e-01 +3.548307773e+01 +3.548307773e+01 +1.1257e+00 +2.6267e+00 +3.5023e+00 +1.7468e+00 -2.1192e+00
17109 0 +9.542343497e-02 +3.544542343e+01 +3.544542343e+01 +2.0013e+00 +1.1359e+00 +4.0695e+00 +1.5010e+00 -1.7338e+00
17118 0 +5.603266321e-02 +3.540603266e+01 +3.540603266e+01 +2.0013e+00 +1.2610e+00 +4.0695e+00 +1.5010e+00 -1.7338e+00
17125 0 +3.726936105e-02 +3.538726936e+01 +3.538726936e+01 +1.8762e+00 +1.2610e+00 +4.0695e+00 +1.5010e+00 -1.7338e+00
17156 0 +3.363023264e-02 +3.538363023e+01 +3.538363023e+01 +1.9075e+00 +1.2610e+00 +4.0695e+00 +1.5010e+00 -1.7338e+00
25566 0 +3.095710658e-02 +3.538095711e+01 +3.538095711e+01 +1.7613e+00 +1.4428e+00 +4.0026e+00 +1.5010e+00 -1.8589e+00
25590 0 +2.782698242e-02 +3.537782698e+01 +3.537782698e+01 +1.7613e+00 +1.4428e+00 +3.9401e+00 +1.5010e+00 -1.8589e+00
37819 0 +1.606000443e-02 +3.536606000e+01 +3.536606000e+01 +1.6886e+00 +1.6886e+00 +3.8775e+00 +1.5111e+00 -1.9170e+00
37842 0 +9.953710724e-03 +3.535995371e+01 +3.535995371e+01 +1.6730e+00 +1.6886e+00 +3.8775e+00 +1.5111e+00 -1.9170e+00
49123 0 +4.946781230e-03 +3.535494678e+01 +3.535494678e+01 +1.7410e+00 +1.4428e+00 +4.0026e+00 +1.4384e+00 -1.8589e+00
50000 0 +4.946781230e-03 +3.535494678e+01 +3.535494678e+01 +1.7410e+00 +1.4428e+00 +4.0026e+00 +1.4384e+00 -1.8589e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.329981111e+02 +7.368181111e+02 +7.368181111e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +5.692027884e+02 +5.730227884e+02 +5.730227884e+02 -1.3081e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
5 0 +2.324690488e+02 +2.362890488e+02 +2.362890488e+02 +2.9289e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +4.000833066e+01 +4.382833066e+01 +4.382833066e+01 +4.5498e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
168 0 +2.790115917e+01 +3.172115917e+01 +3.172115917e+01 +2.0013e+00 +2.0013e+00 +2.0013e+00 -5.7723e-01 -1.0035e+00
185 0 +1.843627773e+01 +2.225627773e+01 +2.225627773e+01 +2.5016e+00 +1.5010e+00 +2.0013e+00 -5.7723e-01 -1.0035e+00
189 0 +1.766780469e+01 +2.148780469e+01 +2.148780469e+01 +2.5016e+00 +1.5010e+00 +2.0013e+00 -1.0776e+00 -1.0035e+00
190 0 +1.573132626e+01 +1.955132626e+01 +1.955132626e+01 +2.5016e+00 +1.5010e+00 +2.0013e+00 -7.6910e-02 -1.0035e+00
195 0 +1.269387288e+01 +1.651387288e+01 +1.651387288e+01 +3.0019e+00 +1.0006e+00 +2.0013e+00 -7.6910e-02 -1.0035e+00
202 0 +9.014028239e+00 +1.283402824e+01 +1.283402824e+01 +3.0019e+00 +1.0006e+00 +2.0013e+00 -5.7723e-01 -5.0314e-01
206 0 +7.788516485e+00 +1.160851648e+01 +1.160851648e+01 +3.0019e+00 +1.5010e+00 +2.0013e+00 -5.7723e-01 -5.0314e-01
212 0 +6.241966446e+00 +1.006196645e+01 +1.006196645e+01 +3.0019e+00 +1.5010e+00 +2.0013e+00 -1.0776e+00 -2.8204e-03
975 0 +2.692273505e+00 +6.512273505e+00 +6.512273505e+00 +3.5023e+00 +1.3090e+00 +2.0013e+00 -8.2740e-01 +5.5339e-02
980 0 +2.001631799e+00 +5.821631799e+00 +5.821631799e+00 +3.5023e+00 +1.3090e+00 +2.0013e+00 -1.0776e+00 +5.5339e-02
986 0 +1.694146630e+00 +5.514146630e+00 +5.514146630e+00 +3.5023e+00 +1.0588e+00 +2.0013e+00 -1.0776e+00 +5.5339e-02
3867 0 +8.173799819e-01 +4.637379982e+00 +4.637379982e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -1.7699e+00 +8.0583e-01
3874 0 +3.002181721e-01 +4.120218172e+00 +4.120218172e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.7705e+00 +8.0583e-01
3895 0 +1.333991453e-01 +3.953399145e+00 +3.953399145e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.2702e+00 +8.0583e-01
3925 0 +1.231513028e-01 +3.943151303e+00 +3.943151303e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.1451e+00 +8.0583e-01
3944 0 +1.084268587e-01 +3.928426859e+00 +3.928426859e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.2077e+00 +8.0583e-01
27429 0 +6.595447150e-02 +3.885954471e+00 +3.885954471e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.3385e+00 +8.5382e-01
27436 0 +5.683548372e-02 +3.876835484e+00 +3.876835484e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.4636e+00 +8.5382e-01
27459 0 +3.814252949e-02 +3.858142529e+00 +3.858142529e+00 +4.0026e+00 +1.0006e+00 +2.0013e+00 -2.4636e+00 +9.1637e-01
27463 0 +2.614571805e-02 +3.846145718e+00 +3.846145718e+00 +4.0026e+00 +1.0632e+00 +2.0013e+00 -2.4636e+00 +9.1637e-01
27480 0 +1.752872045e-02 +3.837528720e+00 +3.837528720e+00 +3.9713e+00 +1.0632e+00 +2.0013e+00 -2.4636e+00 +9.1637e-01
27483 0 +1.421272411e-02 +3.834212724e+00 +3.834212724e+00 +3.9713e+00 +1.0945e+00 +2.0013e+00 -2.4636e+00 +9.1637e-01
50000 0 +1.421272411e-02 +3.834212724e+00 +3.834212724e+00 +3.9713e+00 +1.0945e+00 +2.0013e+00 -2.4636e+00 +9.1637e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.551430652e+02 +1.768930652e+02 +1.768930652e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +8.005152531e+01 +1.018015253e+02 +1.018015253e+02 +2.9289e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
27 0 +6.854218839e+01 +9.029218839e+01 +9.029218839e+01 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 -1.3081e+00
170 0 +6.092289574e+01 +8.267289574e+01 +8.267289574e+01 +1.0006e+00 +1.0006e+00 +4.2624e-01 +2.0013e+00 -1.0006e+00
171 0 +3.015217277e+01 +5.190217277e+01 +5.190217277e+01 +1.0006e+00 +1.0006e+00 +4.2624e-01 +2.0013e+00 -2.0013e+00
174 0 +1.726049207e+01 +3.901049207e+01 +3.901049207e+01 +2.0013e+00 +1.0006e+00 +4.2624e-01 +2.0013e+00 -2.0013e+00
180 0 +9.773042914e+00 +3.152304291e+01 +3.152304291e+01 +2.0013e+00 +1.0006e+00 +4.2624e-01 +3.0019e+00 -2.0013e+00
197 0 +5.759649433e+00 +2.750964943e+01 +2.750964943e+01 +2.0013e+00 +1.0006e+00 -7.4089e-02 +3.0019e+00 -2.0013e+00
200 0 +5.192068128e+00 +2.694206813e+01 +2.694206813e+01 +2.0013e+00 +1.0006e+00 -7.4089e-02 +3.5023e+00 -2.0013e+00
201 0 +2.956976835e+00 +2.470697684e+01 +2.470697684e+01 +2.0013e+00 +1.0006e+00 -7.4089e-02 +3.5023e+00 -2.5016e+00
210 0 +2.544902750e+00 +2.429490275e+01 +2.429490275e+01 +2.0013e+00 +1.0006e+00 -7.4089e-02 +4.0026e+00 -2.5016e+00
211 0 +2.364981263e+00 +2.411498126e+01 +2.411498126e+01 +2.0013e+00 +1.0006e+00 -7.4089e-02 +4.0026e+00 -3.0019e+00
928 0 +1.630910178e+00 +2.338091018e+01 +2.338091018e+01 +3.5023e+00 +1.5010e+00 -8.8274e-01 +3.0019e+00 -2.1933e+00
946 0 +1.340093795e+00 +2.309009379e+01 +2.309009379e+01 +3.5023e+00 +1.2508e+00 -8.8274e-01 +3.0019e+00 -2.1933e+00
950 0 +1.196604446e+00 +2.294660445e+01 +2.294660445e+01 +3.5023e+00 +1.2508e+00 -8.8274e-01 +2.7518e+00 -2.1933e+00
8233 0 +1.788064622e-01 +2.192880646e+01 +2.192880646e+01 +4.0026e+00 +8.0865e-01 -1.2681e+00 +3.0019e+00 -1.3861e+00
8252 0 +1.226632414e-01 +2.187266324e+01 +2.187266324e+01 +4.0026e+00 +8.0865e-01 -1.2681e+00 +3.0019e+00 -1.6362e+00
8267 0 +1.012960583e-01 +2.185129606e+01 +2.185129606e+01 +4.0026e+00 +9.3373e-01 -1.2681e+00 +3.0019e+00 -1.6362e+00
8270 0 +5.913337595e-02 +2.180913338e+01 +2.180913338e+01 +4.0026e+00 +9.3373e-01 -1.2681e+00 +2.8769e+00 -1.6362e+00
8289 0 +4.621119464e-02 +2.179621119e+01 +2.179621119e+01 +4.0026e+00 +9.3373e-01 -1.2056e+00 +2.8769e+00 -1.6362e+00
8290 0 +4.198775180e-02 +2.179198775e+01 +2.179198775e+01 +4.0026e+00 +9.3373e-01 -1.2056e+00 +2.8143e+00 -1.6362e+00
8291 0 +2.519247479e-02 +2.177519247e+01 +2.177519247e+01 +4.0026e+00 +9.3373e-01 -1.2056e+00 +2.9394e+00 -1.6362e+00
9036 0 +1.851510632e-02 +2.176851511e+01 +2.176851511e+01 +3.8150e+00 +8.7557e-01 -1.0761e+00 +3.0019e+00 -1.6362e+00
50000 0 +1.851510632e-02 +2.176851511e+01 +2.176851511e+01 +3.8150e+00 +8.7557e-01 -1.0761e+00 +3.0019e+00 -1.6362e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.268637627e+01 +9.747637627e+01 +9.747637627e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
27 0 +2.560552177e+01 +9.039552177e+01 +9.039552177e+01 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 -1.3081e+00
185 0 +2.311593096e+01 +8.790593096e+01 +8.790593096e+01 +2.0013e+00 +1.0494e+00 +8.8573e-01 +6.5432e-01 +0.0000e+00
187 0 +2.150174020e+01 +8.629174020e+01 +8.629174020e+01 +2.0013e+00 +1.0494e+00 -1.1492e-01 +6.5432e-01 +0.0000e+00
190 0 +1.055937821e+01 +7.534937821e+01 +7.534937821e+01 +2.0013e+00 +1.0494e+00 -1.1492e-01 +1.6550e+00 +0.0000e+00
213 0 +8.613003361e+00 +7.340300336e+01 +7.340300336e+01 +2.5016e+00 +1.0494e+00 -1.1492e-01 +1.6550e+00 +0.0000e+00
217 0 +7.042485331e+00 +7.183248533e+01 +7.183248533e+01 +2.5016e+00 +1.0494e+00 -6.1524e-01 +1.6550e+00 +0.0000e+00
6005 0 +4.912613691e+00 +6.970261369e+01 +6.970261369e+01 +2.0013e+00 +1.0494e+00 -3.0692e-01 +1.4630e+00 +0.0000e+00
8305 0 +4.272895241e+00 +6.906289524e+01 +6.906289524e+01 +1.1359e+00 +4.8793e-02 -5.0032e-01 +1.9633e+00 -6.9233e-01
8313 0 +3.646753791e+00 +6.843675379e+01 +6.843675379e+01 +1.1359e+00 +4.8793e-02 -5.0032e-01 +1.9633e+00 -4.4216e-01
8325 0 +3.390302816e+00 +6.818030282e+01 +6.818030282e+01 +1.2610e+00 +4.8793e-02 -5.0032e-01 +1.9633e+00 -4.4216e-01
8330 0 +3.119894196e+00 +6.790989420e+01 +6.790989420e+01 +1.2610e+00 +1.7387e-01 -5.0032e-01 +1.8382e+00 -4.4216e-01
41861 0 +2.734487458e+00 +6.752448746e+01 +6.752448746e+01 +1.0006e+00 -3.7445e-01 +0.0000e+00 +1.4630e+00 +0.0000e+00
50000 0 +2.585646117e+00 +6.737564612e+01 +6.737564612e+01 +8.7557e-01 -1.2429e-01 +0.0000e+00 +1.4630e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.154600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.843744946e+02 +2.689144946e+02 +2.689144946e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.583002354e+02 -5.715976463e+01 -5.715976463e+01 -1.3081e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
6 0 +7.326782574e+01 -1.421921743e+02 -1.421921743e+02 +4.5498e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
12 0 +5.032634407e+01 -1.651336559e+02 -1.651336559e+02 +1.6209e+00 +4.5498e+00 +1.6209e+00 +1.6209e+00 +1.6209e+00
172 0 +4.463900461e+01 -1.708209954e+02 -1.708209954e+02 +2.0013e+00 +2.0041e+00 +2.0013e+00 +1.5779e+00 +2.0013e+00
174 0 +3.406524701e+01 -1.813947530e+02 -1.813947530e+02 +3.0019e+00 +2.0041e+00 +2.0013e+00 +1.5779e+00 +2.0013e+00
176 0 +2.166742220e+01 -1.937925778e+02 -1.937925778e+02 +3.0019e+00 +3.0048e+00 +2.0013e+00 +1.5779e+00 +2.0013e+00
177 0 +1.604333125e+01 -1.994166687e+02 -1.994166687e+02 +3.0019e+00 +3.0048e+00 +1.0006e+00 +1.5779e+00 +2.0013e+00
182 0 +1.062544277e+01 -2.048345572e+02 -2.048345572e+02 +3.0019e+00 +3.0048e+00 +1.0006e+00 +1.5779e+00 +3.0019e+00
184 0 +7.714437054e+00 -2.077455629e+02 -2.077455629e+02 +4.0026e+00 +3.0048e+00 +1.0006e+00 +1.5779e+00 +3.0019e+00
928 0 +5.518582645e+00 -2.099414174e+02 -2.099414174e+02 +2.0013e+00 +3.1968e+00 -1.8093e+00 +2.5785e+00 +2.0013e+00
935 0 +1.653329268e+00 -2.138066707e+02 -2.138066707e+02 +3.0019e+00 +3.1968e+00 -1.8093e+00 +2.5785e+00 +3.0019e+00
954 0 +1.509144765e+00 -2.139508552e+02 -2.139508552e+02 +2.5016e+00 +3.1968e+00 -1.8093e+00 +2.5785e+00 +3.0019e+00
962 0 +4.471445939e-01 -2.150128554e+02 -2.150128554e+02 +2.5016e+00 +3.1968e+00 -1.8093e+00 +2.5785e+00 +2.5016e+00
1003 0 +4.408901387e-01 -2.150191099e+02 -2.150191099e+02 +2.5016e+00 +3.1968e+00 -1.8093e+00 +2.5785e+00 +2.5642e+00
5495 0 +3.833983507e-01 -2.150766016e+02 -2.150766016e+02 +2.5016e+00 +3.1968e+00 -1.9431e+00 +2.5785e+00 +2.5016e+00
5534 0 +3.464964230e-01 -2.151135036e+02 -2.151135036e+02 +2.5016e+00 +3.1968e+00 -1.9744e+00 +2.5785e+00 +2.5016e+00
15550 0 +3.060830387e-01 -2.151539170e+02 -2.151539170e+02 +2.3765e+00 +3.3888e+00 -2.0013e+00 +2.4112e+00 +2.5016e+00
15572 0 +2.748617575e-01 -2.151851382e+02 -2.151851382e+02 +2.3765e+00 +3.3888e+00 -2.0013e+00 +2.4112e+00 +2.5329e+00
15575 0 +2.490625041e-01 -2.152109375e+02 -2.152109375e+02 +2.3765e+00 +3.3575e+00 -2.0013e+00 +2.4112e+00 +2.5329e+00
15602 0 +2.117982744e-01 -2.152482017e+02 -2.152482017e+02 +2.3765e+00 +3.3575e+00 -2.0013e+00 +2.4112e+00 +2.5485e+00
27543 0 +1.516300717e-01 -2.153083699e+02 -2.153083699e+02 +2.0595e+00 +3.1968e+00 -2.7518e+00 +2.9639e+00 +2.6165e+00
