% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
101 0 +2.561004399e+00 +6.526100440e+01 +6.526100440e+01 -2.4875e+00 -3.1209e+00
679 0 +2.400416921e+00 +6.510041692e+01 +6.510041692e+01 -3.1582e+00 -2.1939e+00
694 0 +2.236927193e+00 +6.493692719e+01 +6.493692719e+01 -3.4717e+00 -2.3892e+00
962 0 +8.835691919e-01 +6.358356919e+01 +6.358356919e+01 -3.1416e+00 -2.2345e+00
1040 0 +7.314991021e-01 +6.343149910e+01 +6.343149910e+01 -3.1183e+00 -2.3150e+00
1316 0 +4.004322409e-01 +6.310043224e+01 +6.310043224e+01 -3.1370e+00 -2.2857e+00
1854 0 +2.404655151e-01 +6.294046552e+01 +6.294046552e+01 -3.1127e+00 -2.2732e+00
3460 0 +2.404655151e-01 +6.294046552e+01 +6.294046552e+01 -3.1127e+00 -2.2732e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.688000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.357145211e+01 +8.045145211e+01 +8.045145211e+01 -3.7087e+00 -2.7618e+00
31 0 +2.210116253e+01 +7.898116253e+01 +7.898116253e+01 -3.5299e+00 -2.0979e+00
69 0 +5.752346392e+00 +6.263234639e+01 +6.263234639e+01 -3.7284e+00 -2.2344e+00
252 0 +3.434698570e+00 +6.031469857e+01 +6.031469857e+01 -1.7134e+00 -3.6732e+00
1130 0 +1.614865012e+00 +5.849486501e+01 +5.849486501e+01 -1.5249e+00 -4.3789e+00
3400 0 +1.614865012e+00 +5.849486501e+01 +5.849486501e+01 -1.5249e+00 -4.3789e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.620800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.572267797e+01 +2.078026780e+02 +2.078026780e+02 -3.1276e+00 -2.1920e+00
8 0 +4.502314083e+01 +2.071031408e+02 +2.071031408e+02 -1.5604e+00 -7.3502e-01
19 0 +2.476758851e+01 +1.868475885e+02 +1.868475885e+02 -2.4878e+00 +6.7681e-01
40 0 +1.991134685e+01 +1.819913469e+02 +1.819913469e+02 -1.2299e+00 +1.8016e-01
96 0 +1.354369021e+01 +1.756236902e+02 +1.756236902e+02 +6.9013e-01 +2.5470e+00
180 0 +7.846389901e+00 +1.699263899e+02 +1.699263899e+02 -1.1643e+00 +1.3528e+00
230 0 +3.444181264e+00 +1.655241813e+02 +1.655241813e+02 -1.1548e+00 +4.5537e-01
748 0 +1.591576922e+00 +1.636715769e+02 +1.636715769e+02 -1.4706e+00 -5.6430e-02
3910 0 +1.591576922e+00 +1.636715769e+02 +1.636715769e+02 -1.4706e+00 -5.6430e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.182100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.398566316e+01 -5.442243368e+02 -5.442243368e+02 -2.2444e+00 -2.7198e+00
6 0 +4.956311344e+01 -5.686468866e+02 -5.686468866e+02 -4.6244e+00 +7.6510e-02
12 0 +3.650327653e+01 -5.817067235e+02 -5.817067235e+02 +1.3338e-01 +5.8002e-01
16 0 +6.850655371e+00 -6.113593446e+02 -6.113593446e+02 -1.8096e-01 -1.0422e+00
713 0 +5.996963329e+00 -6.122130367e+02 -6.122130367e+02 -1.3413e-01 -1.0704e+00
942 0 +5.127117901e+00 -6.130828821e+02 -6.130828821e+02 -1.6493e-03 -1.4523e+00
1099 0 +4.235199712e+00 -6.139748003e+02 -6.139748003e+02 -4.9905e-01 -3.8183e-01
1397 0 +2.201128464e+00 -6.160088715e+02 -6.160088715e+02 -6.5533e-01 -7.7188e-01
1514 0 +1.428577548e+00 -6.167814225e+02 -6.167814225e+02 -2.7215e-03 -1.0721e+00
1522 0 +1.177497563e+00 -6.170325024e+02 -6.170325024e+02 -7.4045e-03 -1.0653e+00
