% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.666867602e+01 +1.280186760e+02 +1.280186760e+02
2 0 +5.174628835e+01 +1.230962884e+02 +1.230962884e+02
3 0 +3.219872432e+01 +1.035487243e+02 +1.035487243e+02
1240 0 +2.769700910e+01 +9.904700910e+01 +9.904700910e+01
3417 0 +2.428162987e+01 +9.563162987e+01 +9.563162987e+01
9213 0 +2.024500856e+01 +9.159500856e+01 +9.159500856e+01
67373 0 +1.989677380e+01 +9.124677380e+01 +9.124677380e+01
200000 0 +1.879618957e+01 +9.014618957e+01 +9.014618957e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.205285085e+02 -2.346914915e+02 -2.346914915e+02
2 0 +9.849586645e+01 -2.567241336e+02 -2.567241336e+02
3 0 +7.372728253e+01 -2.814927175e+02 -2.814927175e+02
6 0 +6.408637829e+01 -2.911336217e+02 -2.911336217e+02
15 0 +5.817615613e+01 -2.970438439e+02 -2.970438439e+02
16 0 +4.975012059e+01 -3.054698794e+02 -3.054698794e+02
107 0 +3.460462859e+01 -3.206153714e+02 -3.206153714e+02
114 0 +3.100422145e+01 -3.242157786e+02 -3.242157786e+02
215 0 +2.402957545e+01 -3.311904246e+02 -3.311904246e+02
2484 0 +1.670752927e+01 -3.385124707e+02 -3.385124707e+02
200000 0 +1.670752927e+01 -3.385124707e+02 -3.385124707e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.158712551e+01 +1.507571255e+02 +1.507571255e+02
3 0 +4.993068814e+01 +1.491006881e+02 +1.491006881e+02
65 0 +4.219497280e+01 +1.413649728e+02 +1.413649728e+02
86 0 +3.922538857e+01 +1.383953886e+02 +1.383953886e+02
322 0 +2.943174925e+01 +1.286017492e+02 +1.286017492e+02
2667 0 +2.006079150e+01 +1.192307915e+02 +1.192307915e+02
114489 0 +1.197923648e+01 +1.111492365e+02 +1.111492365e+02
200000 0 +1.197923648e+01 +1.111492365e+02 +1.111492365e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.672360382e+01 -4.311863962e+02 -4.311863962e+02
2 0 +6.856172434e+01 -4.493482757e+02 -4.493482757e+02
6 0 +6.190535241e+01 -4.560046476e+02 -4.560046476e+02
8 0 +3.491833331e+01 -4.829916667e+02 -4.829916667e+02
626 0 +2.838139954e+01 -4.895286005e+02 -4.895286005e+02
2252 0 +2.536599054e+01 -4.925440095e+02 -4.925440095e+02
3070 0 +2.458492030e+01 -4.933250797e+02 -4.933250797e+02
16415 0 +2.021292719e+01 -4.976970728e+02 -4.976970728e+02
46310 0 +1.659781814e+01 -5.013121819e+02 -5.013121819e+02
200000 0 +1.659781814e+01 -5.013121819e+02 -5.013121819e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.788815807e+01 +1.067815807e+01 +1.067815807e+01
4 0 +2.659477202e+01 -3.061522798e+01 -3.061522798e+01
100 0 +2.659477202e+01 -3.061522798e+01 -3.061522798e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.673000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.141601769e+02 +2.743017688e+01 +2.743017688e+01
2 0 +7.906625942e+01 -7.663740579e+00 -7.663740579e+00
5 0 +6.826588224e+01 -1.846411776e+01 -1.846411776e+01
13 0 +5.833568870e+01 -2.839431130e+01 -2.839431130e+01
31 0 +4.803532885e+01 -3.869467115e+01 -3.869467115e+01
52 0 +4.408413176e+01 -4.264586824e+01 -4.264586824e+01
92 0 +3.643796951e+01 -5.029203049e+01 -5.029203049e+01
100 0 +3.643796951e+01 -5.029203049e+01 -5.029203049e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.100000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.261407374e+01 +1.007140737e+02 +1.007140737e+02
3 0 +6.286366919e+01 +7.096366919e+01 +7.096366919e+01
12 0 +5.325154280e+01 +6.135154280e+01 +6.135154280e+01
20 0 +4.797410718e+01 +5.607410718e+01 +5.607410718e+01
123 0 +4.213520914e+01 +5.023520914e+01 +5.023520914e+01
209 0 +2.404377946e+01 +3.214377946e+01 +3.214377946e+01
2585 0 +1.942445291e+01 +2.752445291e+01 +2.752445291e+01
200000 0 +1.929842904e+01 +2.739842904e+01 +2.739842904e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.106000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.754463568e+01 +2.648463568e+01 +2.648463568e+01
2 0 +6.596164774e+01 +4.901647744e+00 +4.901647744e+00
3 0 +6.302365290e+01 +1.963652899e+00 +1.963652899e+00
8 0 +4.063720281e+01 -2.042279719e+01 -2.042279719e+01
70 0 +3.699266581e+01 -2.406733419e+01 -2.406733419e+01
100 0 +3.699266581e+01 -2.406733419e+01 -2.406733419e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.733600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.978242133e+01 -7.835775787e+02 -7.835775787e+02
2 0 +7.450806249e+01 -7.988519375e+02 -7.988519375e+02
8 0 +6.537272130e+01 -8.079872787e+02 -8.079872787e+02
11 0 +6.271164508e+01 -8.106483549e+02 -8.106483549e+02
12 0 +5.470017514e+01 -8.186598249e+02 -8.186598249e+02
42 0 +4.242906424e+01 -8.309309358e+02 -8.309309358e+02
153 0 +2.742845910e+01 -8.459315409e+02 -8.459315409e+02
3058 0 +2.196435473e+01 -8.513956453e+02 -8.513956453e+02
26284 0 +1.923208497e+01 -8.541279150e+02 -8.541279150e+02
121410 0 +1.483620577e+01 -8.585237942e+02 -8.585237942e+02
200000 0 +1.483620577e+01 -8.585237942e+02 -8.585237942e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.174000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.661441378e+01 +1.483544138e+02 +1.483544138e+02
9 0 +3.800173309e+01 +1.297417331e+02 +1.297417331e+02
160 0 +3.536139905e+01 +1.271013991e+02 +1.271013991e+02
373 0 +2.588633983e+01 +1.176263398e+02 +1.176263398e+02
6595 0 +2.391037248e+01 +1.156503725e+02 +1.156503725e+02
43340 0 +2.147371436e+01 +1.132137144e+02 +1.132137144e+02
54621 0 +1.990730369e+01 +1.116473037e+02 +1.116473037e+02
89150 0 +1.740191701e+01 +1.091419170e+02 +1.091419170e+02
200000 0 +1.740191701e+01 +1.091419170e+02 +1.091419170e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.895968322e+01 +4.074968322e+01 +4.074968322e+01
26 0 +2.968946723e+01 +2.147946723e+01 +2.147946723e+01
3307 0 +2.409796606e+01 +1.588796606e+01 +1.588796606e+01
18199 0 +1.843752874e+01 +1.022752874e+01 +1.022752874e+01
200000 0 +1.843752874e+01 +1.022752874e+01 +1.022752874e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.834000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.049252750e+02 +1.232652750e+02 +1.232652750e+02
2 0 +8.726227758e+01 +1.056022776e+02 +1.056022776e+02
4 0 +5.029461049e+01 +6.863461049e+01 +6.863461049e+01
18 0 +3.922339332e+01 +5.756339332e+01 +5.756339332e+01
221 0 +3.137293252e+01 +4.971293252e+01 +4.971293252e+01
1454 0 +2.476087654e+01 +4.310087654e+01 +4.310087654e+01
7286 0 +2.234243973e+01 +4.068243973e+01 +4.068243973e+01
53438 0 +1.789332472e+01 +3.623332472e+01 +3.623332472e+01
200000 0 +1.789332472e+01 +3.623332472e+01 +3.623332472e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.559000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
