% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.076966042e+05 +2.074867242e+05 +2.074867242e+05 +0.0000e+00 +0.0000e+00
13 0 +5.565676230e+03 +5.355796230e+03 +5.355796230e+03 -2.5628e+00 +3.6612e-01
98 0 +1.825740852e+03 +1.615860852e+03 +1.615860852e+03 +1.0006e+00 +4.9060e-01
121 0 +3.964502035e+02 +1.865702035e+02 +1.865702035e+02 +1.1883e+00 +4.2806e-01
130 0 +1.286124366e+02 -8.126756337e+01 -8.126756337e+01 +1.2195e+00 +4.5933e-01
137 0 +2.232257946e+01 -1.875574205e+02 -1.875574205e+02 +1.2039e+00 +4.4370e-01
146 0 +1.170485899e+01 -1.981751410e+02 -1.981751410e+02 +1.2039e+00 +4.5152e-01
153 0 +1.775211207e-01 -2.097024789e+02 -2.097024789e+02 +1.2078e+00 +4.4761e-01
174 0 +1.099612423e-02 -2.098690039e+02 -2.098690039e+02 +1.2073e+00 +4.4810e-01
185 0 +5.381994176e-04 -2.098794618e+02 -2.098794618e+02 +1.2072e+00 +4.4797e-01
198 0 +2.201810946e-05 -2.098799780e+02 -2.098799780e+02 +1.2072e+00 +4.4800e-01
209 0 +5.884066354e-06 -2.098799941e+02 -2.098799941e+02 +1.2072e+00 +4.4800e-01
218 0 +1.356588257e-06 -2.098799986e+02 -2.098799986e+02 +1.2072e+00 +4.4800e-01
225 0 +5.302419197e-07 -2.098799995e+02 -2.098799995e+02 +1.2072e+00 +4.4800e-01
234 0 +3.932601089e-08 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
245 0 +1.035573405e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
282 0 +4.263256415e-13 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
309 0 +0.000000000e+00 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
20000 0 +0.000000000e+00 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.430618442e+06 +6.430526352e+06 +6.430526352e+06 +0.0000e+00 +0.0000e+00
3 0 +3.221985425e+03 +3.129895425e+03 +3.129895425e+03 -3.6612e-01 +2.5628e+00
93 0 +2.656654927e+03 +2.564564927e+03 +2.564564927e+03 +7.4050e-01 +2.5714e+00
102 0 +1.542411908e+02 +6.215119081e+01 +6.215119081e+01 +7.4050e-01 +2.6339e+00
113 0 +1.218019309e+01 -7.990980691e+01 -7.990980691e+01 +7.2486e-01 +2.6183e+00
126 0 +3.362532853e-01 -9.175374671e+01 -9.175374671e+01 +7.2486e-01 +2.6222e+00
137 0 +1.849229242e-01 -9.190507708e+01 -9.190507708e+01 +7.2584e-01 +2.6212e+00
146 0 +9.779284973e-03 -9.208022072e+01 -9.208022072e+01 +7.2584e-01 +2.6217e+00
161 0 +9.220949766e-04 -9.208907791e+01 -9.208907791e+01 +7.2560e-01 +2.6216e+00
170 0 +8.472387660e-04 -9.208915276e+01 -9.208915276e+01 +7.2560e-01 +2.6216e+00
177 0 +2.219842486e-06 -9.208999778e+01 -9.208999778e+01 +7.2560e-01 +2.6216e+00
202 0 +2.777811261e-07 -9.208999972e+01 -9.208999972e+01 +7.2560e-01 +2.6216e+00
209 0 +1.660236961e-07 -9.208999983e+01 -9.208999983e+01 +7.2560e-01 +2.6216e+00
218 0 +4.193438485e-09 -9.209000000e+01 -9.209000000e+01 +7.2560e-01 +2.6216e+00
273 0 +5.684341886e-13 -9.209000000e+01 -9.209000000e+01 +7.2560e-01 +2.6216e+00
297 0 +0.000000000e+00 -9.209000000e+01 -9.209000000e+01 +7.2560e-01 +2.6216e+00
20000 0 +0.000000000e+00 -9.209000000e+01 -9.209000000e+01 +7.2560e-01 +2.6216e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.325850294e+07 +1.325841505e+07 +1.325841505e+07 +0.0000e+00 +0.0000e+00
3 0 +1.251704656e+06 +1.251616766e+06 +1.251616766e+06 -3.6612e-01 +2.5628e+00
11 0 +4.295111740e+05 +4.294232840e+05 +4.294232840e+05 +0.0000e+00 +2.9289e+00
74 0 +3.503294851e+05 +3.502415951e+05 +3.502415951e+05 +5.7723e-01 +3.0048e+00
78 0 +1.262046978e+05 +1.261168078e+05 +1.261168078e+05 +5.7723e-01 +4.0054e+00
85 0 +2.215796238e+04 +2.207007238e+04 +2.207007238e+04 +7.6910e-02 +3.5051e+00
94 0 +1.338755857e+04 +1.329966857e+04 +1.329966857e+04 +3.2707e-01 +3.7553e+00
101 0 +2.488896876e+02 +1.609996876e+02 +1.609996876e+02 +2.0199e-01 +3.6302e+00
125 0 +4.691523249e-02 -8.784308477e+01 -8.784308477e+01 +2.3326e-01 +3.6458e+00
161 0 +1.255774355e-03 -8.788874423e+01 -8.788874423e+01 +2.3912e-01 +3.6456e+00
178 0 +6.412035902e-04 -8.788935880e+01 -8.788935880e+01 +2.3919e-01 +3.6456e+00
185 0 +2.807396309e-05 -8.788997193e+01 -8.788997193e+01 +2.3919e-01 +3.6456e+00
202 0 +5.886405404e-06 -8.788999411e+01 -8.788999411e+01 +2.3920e-01 +3.6456e+00
209 0 +1.924177994e-06 -8.788999808e+01 -8.788999808e+01 +2.3920e-01 +3.6456e+00
218 0 +4.471799429e-07 -8.788999955e+01 -8.788999955e+01 +2.3920e-01 +3.6456e+00
225 0 +9.459488126e-08 -8.788999991e+01 -8.788999991e+01 +2.3920e-01 +3.6456e+00
234 0 +2.530146048e-08 -8.788999997e+01 -8.788999997e+01 +2.3920e-01 +3.6456e+00
241 0 +6.846264000e-09 -8.788999999e+01 -8.788999999e+01 +2.3920e-01 +3.6456e+00
290 0 +5.684341886e-14 -8.789000000e+01 -8.789000000e+01 +2.3920e-01 +3.6456e+00
305 0 +0.000000000e+00 -8.789000000e+01 -8.789000000e+01 +2.3920e-01 +3.6456e+00
20011 0 +0.000000000e+00 -8.789000000e+01 -8.789000000e+01 +2.3920e-01 +3.6456e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.283126796e+06 +6.283446986e+06 +6.283446986e+06 +0.0000e+00 +0.0000e+00
4 0 +4.239318177e+04 +4.271337177e+04 +4.271337177e+04 -5.4917e+00 -2.5628e+00
98 0 +1.529350622e+04 +1.561369622e+04 +1.561369622e+04 -5.0032e-01 -2.2352e+00
109 0 +2.751801360e-01 +3.204651801e+02 +3.204651801e+02 -3.7524e-01 -2.3603e+00
157 0 +2.475223946e-01 +3.204375224e+02 +3.204375224e+02 -4.3290e-01 -2.3613e+00
166 0 +1.302504133e-03 +3.201913025e+02 +3.201913025e+02 -4.3290e-01 -2.3608e+00
185 0 +5.011941302e-04 +3.201905012e+02 +3.201905012e+02 -4.3278e-01 -2.3608e+00
194 0 +2.946718087e-05 +3.201900295e+02 +3.201900295e+02 -4.3281e-01 -2.3608e+00
205 0 +3.329691594e-06 +3.201900033e+02 +3.201900033e+02 -4.3280e-01 -2.3608e+00
218 0 +2.900600293e-08 +3.201900000e+02 +3.201900000e+02 -4.3280e-01 -2.3608e+00
241 0 +5.576282547e-09 +3.201900000e+02 +3.201900000e+02 -4.3280e-01 -2.3608e+00
298 0 +1.705302566e-13 +3.201900000e+02 +3.201900000e+02 -4.3280e-01 -2.3608e+00
309 0 +0.000000000e+00 +3.201900000e+02 +3.201900000e+02 -4.3280e-01 -2.3608e+00
20000 0 +0.000000000e+00 +3.201900000e+02 +3.201900000e+02 -4.3280e-01 -2.3608e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.523048660e+07 +1.523038236e+07 +1.523038236e+07 +0.0000e+00 +0.0000e+00
4 0 +1.983116497e+06 +1.983012257e+06 +1.983012257e+06 -5.4917e+00 -2.5628e+00
8 0 +9.668942953e+05 +9.667900553e+05 +9.667900553e+05 +0.0000e+00 -2.9289e+00
73 0 +7.289411810e+05 +7.288369410e+05 +7.288369410e+05 +4.2341e-01 -3.0048e+00
77 0 +6.118434084e+03 +6.014194084e+03 +6.014194084e+03 +4.2341e-01 -4.0054e+00
94 0 +1.410948318e+03 +1.306708318e+03 +1.306708318e+03 +4.2341e-01 -3.8803e+00
101 0 +5.140757456e+02 +4.098357456e+02 +4.098357456e+02 +4.2341e-01 -3.9429e+00
110 0 +7.445365542e+01 -2.978634458e+01 -2.978634458e+01 +3.9214e-01 -3.9116e+00
117 0 +4.598714553e+01 -5.825285447e+01 -5.825285447e+01 +3.9214e-01 -3.9272e+00
126 0 +3.331945324e-01 -1.039068055e+02 -1.039068055e+02 +3.9214e-01 -3.9194e+00
149 0 +1.878545328e-01 -1.040521455e+02 -1.040521455e+02 +3.9410e-01 -3.9204e+00
158 0 +9.131641675e-03 -1.042308684e+02 -1.042308684e+02 +3.9459e-01 -3.9199e+00
173 0 +1.137822386e-03 -1.042388622e+02 -1.042388622e+02 +3.9434e-01 -3.9200e+00
182 0 +7.109955605e-04 -1.042392890e+02 -1.042392890e+02 +3.9440e-01 -3.9200e+00
189 0 +1.460223501e-05 -1.042399854e+02 -1.042399854e+02 +3.9440e-01 -3.9200e+00
210 0 +2.802323706e-09 -1.042400000e+02 -1.042400000e+02 +3.9440e-01 -3.9200e+00
274 0 +5.115907697e-13 -1.042400000e+02 -1.042400000e+02 +3.9440e-01 -3.9200e+00
294 0 +0.000000000e+00 -1.042400000e+02 -1.042400000e+02 +3.9440e-01 -3.9200e+00
20001 0 +0.000000000e+00 -1.042400000e+02 -1.042400000e+02 +3.9440e-01 -3.9200e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.212800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.108768781e+06 +7.108890061e+06 +7.108890061e+06 +0.0000e+00 +0.0000e+00
4 0 +4.955819927e+02 +6.168619927e+02 +6.168619927e+02 -5.4917e+00 -2.5628e+00
117 0 +4.463236696e+01 +1.659123670e+02 +1.659123670e+02 -1.1257e+00 -2.5479e+00
138 0 +4.958995422e-01 +1.217758995e+02 +1.217758995e+02 -1.1335e+00 -2.5401e+00
153 0 +5.683890680e-02 +1.213368389e+02 +1.213368389e+02 -1.1335e+00 -2.5411e+00
162 0 +4.997543207e-02 +1.213299754e+02 +1.213299754e+02 -1.1335e+00 -2.5406e+00
169 0 +1.597813880e-04 +1.212801598e+02 +1.212801598e+02 -1.1335e+00 -2.5408e+00
194 0 +1.057482339e-05 +1.212800106e+02 +1.212800106e+02 -1.1336e+00 -2.5408e+00
209 0 +3.191360491e-07 +1.212800003e+02 +1.212800003e+02 -1.1336e+00 -2.5408e+00
226 0 +1.557406648e-07 +1.212800002e+02 +1.212800002e+02 -1.1336e+00 -2.5408e+00
233 0 +7.067328056e-09 +1.212800000e+02 +1.212800000e+02 -1.1336e+00 -2.5408e+00
266 0 +7.815970093e-13 +1.212800000e+02 +1.212800000e+02 -1.1336e+00 -2.5408e+00
294 0 +0.000000000e+00 +1.212800000e+02 +1.212800000e+02 -1.1336e+00 -2.5408e+00
20000 0 +0.000000000e+00 +1.212800000e+02 +1.212800000e+02 -1.1336e+00 -2.5408e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.161000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.792490387e+06 +2.792501997e+06 +2.792501997e+06 +0.0000e+00 +0.0000e+00
3 0 +1.088096512e+06 +1.088108122e+06 +1.088108122e+06 -3.6612e-01 +2.5628e+00
24 0 +2.365093739e+05 +2.365209839e+05 +2.365209839e+05 +1.8577e+00 +1.0519e+00
102 0 +2.552212541e+03 +2.563822541e+03 +2.563822541e+03 +4.0026e+00 +1.4913e+00
122 0 +1.950773283e+02 +2.066873283e+02 +2.066873283e+02 +3.9401e+00 +1.5538e+00
133 0 +3.212571850e+00 +1.482257185e+01 +1.482257185e+01 +3.9557e+00 +1.5382e+00
150 0 +1.198315781e-02 +1.162198316e+01 +1.162198316e+01 +3.9557e+00 +1.5401e+00
173 0 +7.359715804e-05 +1.161007360e+01 +1.161007360e+01 +3.9552e+00 +1.5400e+00
190 0 +4.659022691e-05 +1.161004659e+01 +1.161004659e+01 +3.9552e+00 +1.5400e+00
197 0 +8.706049890e-07 +1.161000087e+01 +1.161000087e+01 +3.9552e+00 +1.5400e+00
222 0 +3.544755600e-10 +1.161000000e+01 +1.161000000e+01 +3.9552e+00 +1.5400e+00
286 0 +1.421085472e-14 +1.161000000e+01 +1.161000000e+01 +3.9552e+00 +1.5400e+00
310 0 +0.000000000e+00 +1.161000000e+01 +1.161000000e+01 +3.9552e+00 +1.5400e+00
20000 0 +0.000000000e+00 +1.161000000e+01 +1.161000000e+01 +3.9552e+00 +1.5400e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.356700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.546149204e+07 +1.546182771e+07 +1.546182771e+07 +0.0000e+00 +0.0000e+00
2 0 +1.546148316e+07 +1.546181883e+07 +1.546181883e+07 -2.9289e+00 +0.0000e+00
3 0 +2.203993953e+06 +2.204329623e+06 +2.204329623e+06 -3.6612e-01 +2.5628e+00
11 0 +9.793067263e+05 +9.796423963e+05 +9.796423963e+05 +0.0000e+00 +2.9289e+00
74 0 +7.828875393e+05 +7.832232093e+05 +7.832232093e+05 -3.4254e+00 +3.0048e+00
78 0 +6.797868406e+03 +7.133538406e+03 +7.133538406e+03 -3.4254e+00 +4.0054e+00
97 0 +1.954942068e+03 +2.290612068e+03 +2.290612068e+03 -3.0501e+00 +3.8803e+00
106 0 +4.581389917e+02 +7.938089917e+02 +7.938089917e+02 -3.0501e+00 +3.9429e+00
113 0 +8.890286322e+01 +4.245728632e+02 +4.245728632e+02 -3.0501e+00 +3.9116e+00
122 0 +2.903570900e+01 +3.647057090e+02 +3.647057090e+02 -3.0345e+00 +3.9272e+00
129 0 +4.336980905e+00 +3.400069809e+02 +3.400069809e+02 -3.0423e+00 +3.9194e+00
138 0 +2.817146840e+00 +3.384871468e+02 +3.384871468e+02 -3.0384e+00 +3.9233e+00
145 0 +4.225754136e-02 +3.357122575e+02 +3.357122575e+02 -3.0403e+00 +3.9214e+00
166 0 +4.761234036e-04 +3.356704761e+02 +3.356704761e+02 -3.0401e+00 +3.9216e+00
185 0 +6.689183022e-05 +3.356700669e+02 +3.356700669e+02 -3.0400e+00 +3.9216e+00
