% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.071729850e+02 +1.307172985e+03 +1.307172985e+03
5 0 +3.033562205e+02 +1.303356220e+03 +1.303356220e+03
17 0 +2.728211087e+02 +1.272821109e+03 +1.272821109e+03
23 0 +2.460298069e+02 +1.246029807e+03 +1.246029807e+03
32 0 +2.020397207e+02 +1.202039721e+03 +1.202039721e+03
33 0 +1.787459740e+02 +1.178745974e+03 +1.178745974e+03
446 0 +1.742757275e+02 +1.174275728e+03 +1.174275728e+03
504 0 +1.571282356e+02 +1.157128236e+03 +1.157128236e+03
6169 0 +1.294484966e+02 +1.129448497e+03 +1.129448497e+03
6238 0 +1.258256206e+02 +1.125825621e+03 +1.125825621e+03
6289 0 +1.104801579e+02 +1.110480158e+03 +1.110480158e+03
10559 0 +9.620137618e+01 +1.096201376e+03 +1.096201376e+03
10573 0 +8.723287706e+01 +1.087232877e+03 +1.087232877e+03
21273 0 +7.891370162e+01 +1.078913702e+03 +1.078913702e+03
21283 0 +7.069287268e+01 +1.070692873e+03 +1.070692873e+03
21293 0 +6.119579166e+01 +1.061195792e+03 +1.061195792e+03
21308 0 +5.564655674e+01 +1.055646557e+03 +1.055646557e+03
21360 0 +4.986858694e+01 +1.049868587e+03 +1.049868587e+03
100000 0 +4.576794488e+01 +1.045767945e+03 +1.045767945e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.532304115e+02 +4.232604115e+02 +4.232604115e+02
4 0 +2.836168833e+02 +3.536468833e+02 +3.536468833e+02
7 0 +2.524918221e+02 +3.225218221e+02 +3.225218221e+02
10 0 +2.227425302e+02 +2.927725302e+02 +2.927725302e+02
16 0 +1.719707358e+02 +2.420007358e+02 +2.420007358e+02
359 0 +1.562676351e+02 +2.262976351e+02 +2.262976351e+02
379 0 +1.299918438e+02 +2.000218438e+02 +2.000218438e+02
437 0 +1.138833005e+02 +1.839133005e+02 +1.839133005e+02
463 0 +1.092615937e+02 +1.792915937e+02 +1.792915937e+02
524 0 +9.910514552e+01 +1.691351455e+02 +1.691351455e+02
614 0 +8.840828167e+01 +1.584382817e+02 +1.584382817e+02
22407 0 +7.758239953e+01 +1.476123995e+02 +1.476123995e+02
38949 0 +7.079250557e+01 +1.408225056e+02 +1.408225056e+02
73597 0 +6.302224151e+01 +1.330522415e+02 +1.330522415e+02
100000 0 +5.969727056e+01 +1.297272706e+02 +1.297272706e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.524062290e+02 +6.041862290e+02 +6.041862290e+02
2 0 +4.674531271e+02 +4.192331271e+02 +4.192331271e+02
25 0 +4.085552133e+02 +3.603352133e+02 +3.603352133e+02
37 0 +3.590862049e+02 +3.108662049e+02 +3.108662049e+02
50 0 +3.359730583e+02 +2.877530583e+02 +2.877530583e+02
335 0 +2.643877641e+02 +2.161677641e+02 +2.161677641e+02
390 0 +2.201747644e+02 +1.719547644e+02 +1.719547644e+02
472 0 +1.980112602e+02 +1.497912602e+02 +1.497912602e+02
