% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.287602554e+01 -9.171239745e+02 -9.171239745e+02
2 0 +8.161038901e+01 -9.183896110e+02 -9.183896110e+02
103 0 +7.941155215e+01 -9.205884479e+02 -9.205884479e+02
25805 0 +7.044367745e+01 -9.295563226e+02 -9.295563226e+02
25822 0 +6.019325401e+01 -9.398067460e+02 -9.398067460e+02
25825 0 +5.420940923e+01 -9.457905908e+02 -9.457905908e+02
25829 0 +4.904399385e+01 -9.509560062e+02 -9.509560062e+02
25833 0 +4.105859524e+01 -9.589414048e+02 -9.589414048e+02
25836 0 +3.606395589e+01 -9.639360441e+02 -9.639360441e+02
25841 0 +3.062328958e+01 -9.693767104e+02 -9.693767104e+02
25843 0 +2.551748026e+01 -9.744825197e+02 -9.744825197e+02
25845 0 +2.374529722e+01 -9.762547028e+02 -9.762547028e+02
25849 0 +2.028861328e+01 -9.797113867e+02 -9.797113867e+02
25853 0 +1.791039024e+01 -9.820896098e+02 -9.820896098e+02
25857 0 +1.599852191e+01 -9.840014781e+02 -9.840014781e+02
25860 0 +1.415190472e+01 -9.858480953e+02 -9.858480953e+02
25862 0 +1.151319165e+01 -9.884868083e+02 -9.884868083e+02
25864 0 +1.039937712e+01 -9.896006229e+02 -9.896006229e+02
25873 0 +8.896280083e+00 -9.911037199e+02 -9.911037199e+02
25881 0 +7.099805114e+00 -9.929001949e+02 -9.929001949e+02
25883 0 +4.659120535e+00 -9.953408795e+02 -9.953408795e+02
25889 0 +3.391730356e+00 -9.966082696e+02 -9.966082696e+02
25893 0 +3.051624496e+00 -9.969483755e+02 -9.969483755e+02
25911 0 +2.712643378e+00 -9.972873566e+02 -9.972873566e+02
25923 0 +2.284763437e+00 -9.977152366e+02 -9.977152366e+02
26022 0 +2.226941760e+00 -9.977730582e+02 -9.977730582e+02
26192 0 +1.990598513e+00 -9.980094015e+02 -9.980094015e+02
205159 0 +1.954998860e+00 -9.980450011e+02 -9.980450011e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.367961493e+01 +1.083679615e+03 +1.083679615e+03
3 0 +8.344278222e+01 +1.083442782e+03 +1.083442782e+03
391 0 +7.835563491e+01 +1.078355635e+03 +1.078355635e+03
4553 0 +7.069961869e+01 +1.070699619e+03 +1.070699619e+03
22071 0 +6.278811626e+01 +1.062788116e+03 +1.062788116e+03
25814 0 +5.524525462e+01 +1.055245255e+03 +1.055245255e+03
25828 0 +4.850660275e+01 +1.048506603e+03 +1.048506603e+03
25831 0 +4.075154810e+01 +1.040751548e+03 +1.040751548e+03
25834 0 +3.493610521e+01 +1.034936105e+03 +1.034936105e+03
25846 0 +3.140458184e+01 +1.031404582e+03 +1.031404582e+03
25859 0 +2.763911283e+01 +1.027639113e+03 +1.027639113e+03
25869 0 +2.458131712e+01 +1.024581317e+03 +1.024581317e+03
25874 0 +2.167288047e+01 +1.021672880e+03 +1.021672880e+03
25886 0 +1.852112540e+01 +1.018521125e+03 +1.018521125e+03
26003 0 +1.743817580e+01 +1.017438176e+03 +1.017438176e+03
26019 0 +1.561706055e+01 +1.015617061e+03 +1.015617061e+03
26046 0 +1.398645520e+01 +1.013986455e+03 +1.013986455e+03
26071 0 +1.250232375e+01 +1.012502324e+03 +1.012502324e+03
26105 0 +1.077011775e+01 +1.010770118e+03 +1.010770118e+03
26251 0 +9.948397384e+00 +1.009948397e+03 +1.009948397e+03
26634 0 +8.912162931e+00 +1.008912163e+03 +1.008912163e+03
200000 0 +8.742750532e+00 +1.008742751e+03 +1.008742751e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.282343011e+01 +3.369343011e+01 +3.369343011e+01
4 0 +8.273137891e+01 +3.360137891e+01 +3.360137891e+01
133 0 +7.913520446e+01 +3.000520446e+01 +3.000520446e+01
25816 0 +7.054593156e+01 +2.141593156e+01 +2.141593156e+01
25831 0 +6.298486054e+01 +1.385486054e+01 +1.385486054e+01
25836 0 +5.580808651e+01 +6.678086506e+00 +6.678086506e+00
25856 0 +4.913703428e+01 +7.034284068e-03 +7.034284068e-03
25862 0 +4.143967105e+01 -7.690328949e+00 -7.690328949e+00
25863 0 +3.891123522e+01 -1.021876478e+01 -1.021876478e+01
25871 0 +3.477259200e+01 -1.435740800e+01 -1.435740800e+01
25873 0 +2.999663976e+01 -1.913336024e+01 -1.913336024e+01
25897 0 +2.812246616e+01 -2.100753384e+01 -2.100753384e+01
25913 0 +2.470497553e+01 -2.442502447e+01 -2.442502447e+01
26255 0 +2.238274321e+01 -2.674725679e+01 -2.674725679e+01
200000 0 +2.177946200e+01 -2.735053800e+01 -2.735053800e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.754602683e+01 +3.752760268e+02 +3.752760268e+02
3 0 +7.644493152e+01 +3.741749315e+02 +3.741749315e+02
2411 0 +7.006883378e+01 +3.677988338e+02 +3.677988338e+02
21449 0 +6.301612510e+01 +3.607461251e+02 +3.607461251e+02
25812 0 +5.410102764e+01 +3.518310276e+02 +3.518310276e+02
25813 0 +4.779530884e+01 +3.455253088e+02 +3.455253088e+02
25821 0 +4.083782699e+01 +3.385678270e+02 +3.385678270e+02
25826 0 +3.581629870e+01 +3.335462987e+02 +3.335462987e+02
25829 0 +3.526657271e+01 +3.329965727e+02 +3.329965727e+02
25832 0 +2.982049013e+01 +3.275504901e+02 +3.275504901e+02
25836 0 +2.755870176e+01 +3.252887018e+02 +3.252887018e+02
25839 0 +2.473970989e+01 +3.224697099e+02 +3.224697099e+02
25842 0 +1.864057264e+01 +3.163705726e+02 +3.163705726e+02
25843 0 +1.697933996e+01 +3.147093400e+02 +3.147093400e+02
25849 0 +1.443326658e+01 +3.121632666e+02 +3.121632666e+02
25852 0 +1.177338693e+01 +3.095033869e+02 +3.095033869e+02
25853 0 +9.197884738e+00 +3.069278847e+02 +3.069278847e+02
25861 0 +8.469709920e+00 +3.061997099e+02 +3.061997099e+02
25866 0 +7.803236960e+00 +3.055332370e+02 +3.055332370e+02
25872 0 +6.395145124e+00 +3.041251451e+02 +3.041251451e+02
25882 0 +2.411989780e+00 +3.001419898e+02 +3.001419898e+02
25922 0 +2.008917734e+00 +2.997389177e+02 +2.997389177e+02
