% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.947424380e+01 +2.634424380e+01 +2.634424380e+01 -1.9900e+00 -4.3476e+00 +2.0619e+00 +3.3206e+00 -3.7326e-01
2 0 +9.110108477e+00 +1.598010848e+01 +1.598010848e+01 -4.6777e-01 +3.2346e+00 +4.7753e+00 +2.4556e+00 -1.6564e-02
9 0 +3.187524436e+00 +1.005752444e+01 +1.005752444e+01 -3.8690e+00 -2.6313e+00 -3.9581e+00 -4.8367e+00 +4.6321e+00
435 0 +2.135380149e+00 +9.005380149e+00 +9.005380149e+00 +3.5335e+00 +7.2723e-01 -2.2520e+00 +1.0455e+00 -1.1589e-01
2810 0 +1.681189589e+00 +8.551189589e+00 +8.551189589e+00 -1.7436e+00 -1.1546e+00 -3.0790e+00 -4.7069e-01 -4.1852e+00
9443 0 +1.259385390e+00 +8.129385390e+00 +8.129385390e+00 -1.9931e+00 -4.1793e+00 -6.6828e-01 -3.9076e+00 -7.1996e-01
15002 0 +1.184834464e+00 +8.054834464e+00 +8.054834464e+00 -4.1957e+00 -1.0688e+00 -4.0860e+00 -1.7861e+00 -2.6592e+00
17890 0 +1.184834464e+00 +8.054834464e+00 +8.054834464e+00 -4.1957e+00 -1.0688e+00 -4.0860e+00 -1.7861e+00 -2.6592e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.546655693e+01 +3.547655693e+01 +3.547655693e+01 -6.4384e-01 -3.5351e+00 +1.7264e+00 -2.1224e+00 -9.0246e-01
2 0 +1.656839761e+01 +1.657839761e+01 +1.657839761e+01 -1.9823e-01 +3.1076e+00 +3.4471e+00 -1.9891e+00 -4.1507e+00
4 0 +9.385193871e+00 +9.395193871e+00 +9.395193871e+00 -3.3852e+00 -1.3461e+00 -2.9320e+00 -1.4558e+00 -8.4712e-01
