% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.343016088e+01 +3.030016088e+01 +3.030016088e+01 +3.7461e+00 +1.7931e+00 -3.4253e+00
2 0 +1.093621717e+01 +1.780621717e+01 +1.780621717e+01 -8.3934e-01 +1.7643e+00 +2.2581e+00
19 0 +9.221012341e+00 +1.609101234e+01 +1.609101234e+01 -4.0112e+00 -2.8138e+00 -3.9775e+00
23 0 +7.920086830e+00 +1.479008683e+01 +1.479008683e+01 -1.7187e-01 +2.6962e+00 -2.8837e+00
36 0 +3.078835715e+00 +9.948835715e+00 +9.948835715e+00 -4.2510e+00 +4.7386e+00 -3.8395e+00
757 0 +2.270932345e+00 +9.140932345e+00 +9.140932345e+00 +4.7534e+00 +4.6703e+00 -3.1641e+00
885 0 +1.536492344e+00 +8.406492344e+00 +8.406492344e+00 +4.8765e+00 -2.2895e+00 +8.7175e-01
2484 0 +1.371193242e+00 +8.241193242e+00 +8.241193242e+00 +2.0410e+00 -1.8198e+00 +3.3978e+00
3700 0 +1.293735313e+00 +8.163735313e+00 +8.163735313e+00 +3.5226e-01 -7.0557e-01 +4.1951e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e-02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.115407027e+01 +2.116407027e+01 +2.116407027e+01 -2.2839e+00 +3.4104e+00 +6.6806e-01
4 0 +6.182905959e+00 +6.192905959e+00 +6.192905959e+00 -3.9893e+00 +4.5151e+00 -1.5447e+00
5 0 +2.421170019e+00 +2.431170019e+00 +2.431170019e+00 +2.7875e+00 +2.8937e+00 +4.4348e-01
22 0 +1.229189955e+00 +1.239189955e+00 +1.239189955e+00 -3.1825e+00 -3.0169e+00 -4.1958e+00
2250 0 +7.343362031e-01 +7.443362031e-01 +7.443362031e-01 +5.6943e-01 +4.1124e+00 +2.2150e+00
2253 0 +5.529771993e-01 +5.629771993e-01 +5.629771993e-01 +5.7562e-01 +4.1070e+00 +2.2176e+00
2320 0 +5.529771993e-01 +5.629771993e-01 +5.629771993e-01 +5.7562e-01 +4.1070e+00 +2.2176e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.306100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.897642059e+01 -9.163357941e+01 -9.163357941e+01 +1.5700e+00 +1.4766e+00 +1.3619e+00
2 0 +1.550978631e+01 -1.151002137e+02 -1.151002137e+02 +4.0828e+00 +2.8793e+00 -4.7953e-01
11 0 +7.399368720e+00 -1.232106313e+02 -1.232106313e+02 +4.0320e+00 -2.6588e-01 -2.1648e+00
15 0 +6.244397787e+00 -1.243656022e+02 -1.243656022e+02 +4.5772e+00 +4.9191e+00 -3.4948e+00
16 0 +4.274934196e+00 -1.263350658e+02 -1.263350658e+02 +9.0350e-01 -3.0342e+00 +3.3179e+00
187 0 +2.956379164e+00 -1.276536208e+02 -1.276536208e+02 -4.1437e+00 +4.8972e-01 -6.1395e-01
601 0 +2.650972404e+00 -1.279590276e+02 -1.279590276e+02 +4.4967e+00 -4.3484e+00 +2.4054e+00
624 0 +2.084460465e+00 -1.285255395e+02 -1.285255395e+02 +5.0567e-01 -1.4451e+00 +1.8612e+00
991 0 +1.903360441e+00 -1.287066396e+02 -1.287066396e+02 +1.7051e+00 +1.2628e+00 +3.8893e+00
3114 0 +1.213284934e+00 -1.293967151e+02 -1.293967151e+02 +2.5490e+00 -4.3505e+00 +2.4031e+00
6544 0 +7.152518123e-01 -1.298947482e+02 -1.298947482e+02 +2.6430e+00 -2.5860e+00 +4.1827e+00
