% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.745656099e+01 +2.366065610e+02 +2.366065610e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
43 0 +7.462486983e+01 +2.237748698e+02 +2.237748698e+02 -6.9178e-01 -1.6869e+00 -1.5699e-01
220 0 +6.396366839e+01 +2.131136684e+02 +2.131136684e+02 +4.8260e-01 +3.1653e-01 +2.2822e+00
312 0 +4.052719086e+00 +1.532027191e+02 +1.532027191e+02 +2.9715e-01 +3.8865e-01 +2.2843e+00
544 0 +1.527825902e+00 +1.506778259e+02 +1.506778259e+02 +1.4930e-01 +0.0000e+00 +8.1413e-01
548 0 +9.870443182e-01 +1.501370443e+02 +1.501370443e+02 +1.4930e-01 +0.0000e+00 +9.3922e-01
555 0 +7.704385715e-01 +1.499204386e+02 +1.499204386e+02 +8.6758e-02 +0.0000e+00 +9.3922e-01
559 0 +6.496970677e-01 +1.497996971e+02 +1.497996971e+02 +8.6758e-02 +0.0000e+00 +8.7668e-01
568 0 +2.174392409e-01 +1.493674392e+02 +1.493674392e+02 +1.1803e-01 +0.0000e+00 +8.7668e-01
572 0 +1.800269189e-01 +1.493300269e+02 +1.493300269e+02 +1.1803e-01 +0.0000e+00 +9.0795e-01
583 0 +1.742873114e-01 +1.493242873e+02 +1.493242873e+02 +1.1803e-01 +0.0000e+00 +8.9231e-01
889 0 +1.583332100e-01 +1.493083332e+02 +1.493083332e+02 +1.1119e-01 -9.7720e-03 +8.7326e-01
1567 0 +1.412413860e-01 +1.492912414e+02 +1.492912414e+02 +1.0239e-01 -2.9804e-02 +8.1804e-01
2197 0 +1.258233478e-01 +1.492758233e+02 +1.492758233e+02 +9.4087e-02 -4.9348e-02 +7.6674e-01
2785 0 +1.121434585e-01 +1.492621435e+02 +1.492621435e+02 +8.6269e-02 -6.7427e-02 +7.1886e-01
3331 0 +9.998597671e-02 +1.492499860e+02 +1.492499860e+02 +7.8452e-02 -8.4527e-02 +6.7440e-01
3841 0 +8.909624520e-02 +1.492390962e+02 +1.492390962e+02 +7.1611e-02 -1.0065e-01 +6.3286e-01
4315 0 +7.933245676e-02 +1.492293325e+02 +1.492293325e+02 +6.4771e-02 -1.1629e-01 +5.9427e-01
4753 0 +7.076766343e-02 +1.492207677e+02 +1.492207677e+02 +5.8419e-02 -1.3046e-01 +5.5860e-01
5339 0 +6.308597088e-02 +1.492130860e+02 +1.492130860e+02 +5.2312e-02 -1.4414e-01 +5.2513e-01
6103 0 +5.621435014e-02 +1.492062144e+02 +1.492062144e+02 +4.6448e-02 -1.5684e-01 +4.9386e-01
6823 0 +5.010319560e-02 +1.492001032e+02 +1.492001032e+02 +4.1074e-02 -1.6881e-01 +4.6454e-01
7495 0 +4.464632014e-02 +1.491946463e+02 +1.491946463e+02 +3.5944e-02 -1.8029e-01 +4.3718e-01
8119 0 +3.977787336e-02 +1.491897779e+02 +1.491897779e+02 +3.0813e-02 -1.9104e-01 +4.1177e-01
8707 0 +3.545921696e-02 +1.491854592e+02 +1.491854592e+02 +2.6172e-02 -2.0106e-01 +3.8783e-01
9253 0 +3.161450719e-02 +1.491816145e+02 +1.491816145e+02 +2.1774e-02 -2.1059e-01 +3.6560e-01
9763 0 +2.818079035e-02 +1.491781808e+02 +1.491781808e+02 +1.7621e-02 -2.1962e-01 +3.4484e-01
10243 0 +2.511608559e-02 +1.491751161e+02 +1.491751161e+02 +1.3712e-02 -2.2818e-01 +3.2529e-01
10695 0 +2.237236464e-02 +1.491723724e+02 +1.491723724e+02 +9.8036e-03 -2.3624e-01 +3.0697e-01
11113 0 +1.995070351e-02 +1.491699507e+02 +1.491699507e+02 +6.3834e-03 -2.4381e-01 +2.8987e-01
11509 0 +1.777678984e-02 +1.491677768e+02 +1.491677768e+02 +2.9632e-03 -2.5090e-01 +2.7375e-01
11881 0 +1.583125083e-02 +1.491658313e+02 +1.491658313e+02 -2.1271e-04 -2.5774e-01 +2.5860e-01
12229 0 +1.411590641e-02 +1.491641159e+02 +1.491641159e+02 -3.1443e-03 -2.6409e-01 +2.4443e-01
12557 0 +1.258465650e-02 +1.491625847e+02 +1.491625847e+02 -6.0759e-03 -2.7019e-01 +2.3124e-01
12863 0 +1.121294624e-02 +1.491612129e+02 +1.491612129e+02 -8.7632e-03 -2.7581e-01 +2.1878e-01
13151 0 +9.983971375e-03 +1.491599840e+02 +1.491599840e+02 -1.1450e-02 -2.8119e-01 +2.0705e-01
13609 0 +8.909371772e-03 +1.491589094e+02 +1.491589094e+02 -1.3771e-02 -2.8607e-01 +1.9618e-01
14119 0 +7.940867378e-03 +1.491579409e+02 +1.491579409e+02 -1.5970e-02 -2.9084e-01 +1.8580e-01
14593 0 +7.076672582e-03 +1.491570767e+02 +1.491570767e+02 -1.8169e-02 -2.9536e-01 +1.7615e-01
15043 0 +6.308075409e-03 +1.491563081e+02 +1.491563081e+02 -2.0245e-02 -2.9951e-01 +1.6699e-01
