% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.384187178e+01 +9.332187178e+01 +9.332187178e+01 -2.5852e+00 -3.5626e+00
2 0 +1.379138836e+01 +9.327138836e+01 +9.327138836e+01 +1.6011e+00 +2.3035e+00
5 0 +1.130722364e+01 +9.078722364e+01 +9.078722364e+01 -2.0938e+00 -3.5653e+00
6 0 +6.183431559e-01 +8.009834316e+01 +8.009834316e+01 +9.9870e-01 -1.4057e+00
153 0 +2.042992089e-01 +7.968429921e+01 +7.968429921e+01 +6.7885e-01 -1.3077e+00
374 0 +2.528342715e-02 +7.950528343e+01 +7.950528343e+01 +1.2352e-01 -1.2494e+00
616 0 +1.283022768e-02 +7.949283023e+01 +7.949283023e+01 +2.2077e-01 -1.2654e+00
2142 0 +1.025186553e-02 +7.949025187e+01 +7.949025187e+01 +2.1388e-01 -1.2503e+00
2146 0 +9.183506963e-03 +7.948918351e+01 +7.948918351e+01 +2.6202e-01 -1.2522e+00
3797 0 +3.988356807e-03 +7.948398836e+01 +7.948398836e+01 +1.9134e-01 -1.1423e+00
4420 0 +3.988356807e-03 +7.948398836e+01 +7.948398836e+01 +1.9134e-01 -1.1423e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.268583410e+01 +4.771658341e+02 +4.771658341e+02 +4.7504e+00 -8.2653e-02
3 0 +3.280887792e+01 +4.272888779e+02 +4.272888779e+02 +1.4575e+00 -8.5995e-01
7 0 +2.208355771e+01 +4.165635577e+02 +4.165635577e+02 -6.5069e-01 +5.0606e-01
9 0 +4.694098957e+00 +3.991740990e+02 +3.991740990e+02 -2.0614e+00 -4.0390e+00
15 0 +5.796182076e-01 +3.950596182e+02 +3.950596182e+02 -4.4345e+00 -3.4310e+00
43 0 +3.815032998e-01 +3.948615033e+02 +3.948615033e+02 -4.3031e+00 -2.4238e+00
59 0 +2.816810866e-01 +3.947616811e+02 +3.947616811e+02 -3.7476e+00 -2.3816e+00
117 0 +6.964264002e-03 +3.944869643e+02 +3.944869643e+02 -3.8917e+00 -2.8072e+00
